Id,source,latitude,longitude,region,country,admin1,localityName,localityQuality,observationDate,reportingDate,status,disease,serotypes,speciesDescription,sumAtRisk,sumCases,sumDeaths,sumDestroyed,sumSlaughtered,humansGenderDesc,humansAge,humansAffected,humansDeaths
129899,National authorities,33.89,-5.58,Africa,Morocco,Meknès - Tafilalet,Rhamna,Unknown,09/08/2008,13/09/2008,Confirmed,Peste des petits ruminants,,"domestic, sheep, domestic, goats",89,4,0,,,,,,
129898,National authorities,33.17,-6.79,Africa,Morocco,Chaouia - Ouardigha,Ouled Ghtaiss,Unknown,19/08/2008,13/09/2008,Confirmed,Peste des petits ruminants,,"domestic, sheep, domestic, goats",395,101,50,,,,,,
129897,National authorities,33.08,-6.74,Africa,Morocco,Chaouia - Ouardigha,Ouled Bouacha,Unknown,11/08/2008,13/09/2008,Confirmed,Peste des petits ruminants,,"domestic, sheep, domestic, goats",71,26,12,,,,,,
129896,National authorities,32.68,-5.36,Africa,Morocco,Meknès - Tafilalet,Azerzou,Unknown,17/08/2008,13/09/2008,Confirmed,Peste des petits ruminants,,"domestic, sheep",270,7,2,,,,,,
129895,National authorities,33.15,-5.85,Africa,Morocco,Meknès - Tafilalet,Amhrouk 2,Unknown,17/08/2008,13/09/2008,Confirmed,Peste des petits ruminants,,"domestic, sheep",58,1,0,,,,,,
129894,National authorities,33.15,-5.85,Africa,Morocco,Meknès - Tafilalet,Amhrouk,Unknown,17/08/2008,13/09/2008,Confirmed,Peste des petits ruminants,,"domestic, sheep",92,7,7,,,,,,
129893,National authorities,34.3,-5.95,Africa,Morocco,Gharb - Chrarda - Béni Hssen,Ouled Zid El Gharbia,Unknown,11/08/2008,13/09/2008,Confirmed,Peste des petits ruminants,,"domestic, sheep",44,1,0,,,,,,
129892,National authorities,33.48,-5.18,Africa,Morocco,Meknès - Tafilalet,Ait Ali,Unknown,11/08/2008,13/09/2008,Confirmed,Peste des petits ruminants,,"domestic, sheep",382,85,50,,,,,,
129891,National authorities,31.65,-8.59,Africa,Morocco,Marrakech - Tensift - Al Haouz,Lkoudia,Unknown,10/08/2008,13/09/2008,Confirmed,Peste des petits ruminants,,"domestic, sheep",50,13,0,,,,,,
129890,National authorities,35.07,-4.32,Africa,Morocco,Taza - Al Hoceima - Taounate,Boukhachkhach,Unknown,08/08/2008,13/09/2008,Confirmed,Peste des petits ruminants,,"domestic, goats, domestic, sheep",75,23,15,,,,,,
129887,National authorities,28.1437874,30.3612823,Africa,Egypt,Menia,Al Minya (menia),Unknown,25/12/2008,25/12/2008,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken, domestic, turkey, domestic, duck",,24,,,,,,,
129886,FAO Field Officer,15.6113224,107.8336182,Asia,Viet Nam,Quang Nam,Quang Nam,Unknown,06/01/2009,08/01/2009,Denied,Influenza - Avian,HPAI,"domestic, unspecified bird",,1000,,,,,,,
129885,National authorities,20.2630177,105.227562,Asia,Viet Nam,Thanh Hoa,Ba Thuoc,Unknown,27/12/2008,08/01/2009,Confirmed,Influenza - Avian,H5N1 HPAI,,,,,,,,,1,
129884,National authorities,40.2225304,116.4210815,Asia,China,Beijing Shi,Beijing Shi,Unknown,24/12/2008,07/01/2009,Confirmed,Influenza - Avian,H5N1 HPAI,,,,,,,,,1,1
129882,National authorities,26.5,88.12,Asia,India,Bihar,Rangli Rangliot,Unknown,02/01/2009,06/01/2009,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",9757,210,130,9627,,,,,
129875,FAO Field Officer,26.73518,88.34655,Asia,India,West Bengal,Matigara village,Unknown,01/01/2009,05/01/2009,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",30985,217,87,30898,,,,,
129871,National authorities,26.21,92.41,Asia,India,Assam,Barhampur,Unknown,18/12/2008,02/01/2009,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",11753,22,22,11731,,,,,
129870,National authorities,26.2,91.15,Asia,India,Assam,Hajo,Unknown,17/12/2008,02/01/2009,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",7030,75,75,6955,,,,,
129869,National authorities,26.2,91.15,Asia,India,Assam,Chayani Borduar,Unknown,17/12/2008,02/01/2009,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",5880,137,137,5743,,,,,
129868,National authorities,26.28,90.33,Asia,India,Assam,Dhaligaon,Unknown,19/12/2008,02/01/2009,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",2640,20,20,2620,,,,,
129867,National authorities,26.23,90.58,Asia,India,Assam,Tihu Barama,Unknown,19/12/2008,02/01/2009,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",135,45,45,,,,,,
129866,National authorities,-21.3079,46.2313,Africa,Madagascar,Haute Matsiatra,Tsaramandroso,Unknown,29/11/2008,22/12/2008,Confirmed,Rift Valley fever,,"domestic, cattle",9,4,4,,,,,,
129865,National authorities,-21.3778,46.66,Africa,Madagascar,Haute Matsiatra,Imandry,Unknown,24/11/2008,22/12/2008,Confirmed,Rift Valley fever,,"domestic, cattle",8,3,3,,,,,,
129864,National authorities,-21.3667,46.55,Africa,Madagascar,Haute Matsiatra,Ambanimaso,Unknown,22/11/2008,22/12/2008,Confirmed,Rift Valley fever,,"domestic, cattle",9,4,3,,,,,,
129863,National authorities,-21.7167,46.9333,Africa,Madagascar,Haute Matsiatra,Nasandratrony,Unknown,16/11/2008,22/12/2008,Confirmed,Rift Valley fever,,"domestic, cattle",,2,1,,,,,,
129862,National authorities,-21.3833,46.1333,Africa,Madagascar,Haute Matsiatra,Antady,Unknown,16/11/2008,22/12/2008,Confirmed,Rift Valley fever,,"domestic, cattle",9,3,3,,,,,,
129861,National authorities,29.2861,30.81518,Africa,Egypt,Fayoum,ABGID,Unknown,31/12/2008,04/01/2009,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken, domestic, duck, domestic, goose",,36,,,,,,,
129859,OIE,-21.39,46.25,Africa,Madagascar,Haute Matsiatra,Ambonifehidrano,Unknown,13/12/2008,26/12/2008,Confirmed,Rift Valley fever,,"domestic, cattle",2,1,1,,,,,,
129858,OIE,-21.75,46.92,Africa,Madagascar,Haute Matsiatra,Marodinta,Unknown,13/12/2008,26/12/2008,Confirmed,Rift Valley fever,,"domestic, cattle",1,1,1,,,,,,
129857,OIE,-21.35,46.81,Africa,Madagascar,Haute Matsiatra,Ampasina,Unknown,11/12/2008,26/12/2008,Confirmed,Rift Valley fever,,"domestic, cattle",3,2,2,,,,,,
129855,National authorities,55.6776812,12.5709343,Europe,Denmark,Koebenhavn,Copenhagen,Unknown,22/12/2008,22/12/2008,Denied,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,40,,,,,,,
129850,FAO Field Officer,28.48972,30.80222,Africa,Egypt,Menia,hod elhagar,Unknown,27/11/2008,21/12/2008,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,15,,,,,,,
129845,National authorities,19.2438259,104.8337708,Asia,Viet Nam,Nghe An,Nghe An,Unknown,16/12/2008,19/12/2008,Confirmed,Foot and mouth disease,,"domestic, cattle, domestic, buffaloes",,,,,,,,,
129844,National authorities,-8.76,115.16,Asia,Indonesia,Bali,Kedonganan,Unknown,26/11/2008,18/12/2008,Confirmed,Rabies,,"domestic, canine",2249,1,1,40,0,,,9,0
129843,National authorities,33.15,-5.85,Africa,Morocco,Meknès - Tafilalet,Ziar 3,Unknown,05/09/2008,30/09/2008,Confirmed,Peste des petits ruminants,,"domestic, sheep, domestic, goats",29,9,4,,,,,,
129842,National authorities,33.03,-6.03,Africa,Morocco,Meknès - Tafilalet,Ait Lahcen Ousaid Lagalda,Unknown,05/09/2008,30/09/2008,Confirmed,Peste des petits ruminants,,"domestic, sheep, domestic, goats",140,37,15,,,,,,
129841,National authorities,32.84,120.31,Asia,China,Jiangsu Sheng,"Xubei, Xunan",Unknown,09/12/2008,16/12/2008,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",160800,,,160800,,,,,
129840,National authorities,32.57,120.45,Asia,China,Jiangsu Sheng,"Lingdong, Xinghe, Xihu",Unknown,09/12/2008,16/12/2008,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",216198,,,216198,,,,,
129838,National authorities,26.2,91.15,Asia,India,Assam,"Kharghuli Jaipur, Ward No.37",Unknown,15/12/2008,16/12/2008,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",1704,20,20,1684,,,,,
129837,National authorities,26.19,91.0,Asia,India,Assam,Sariha Sakla,Unknown,15/12/2008,16/12/2008,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",3455,70,70,3385,,,,,
129836,National authorities,25.0,88.08,Asia,India,West Bengal,Narhatta (Malda),Unknown,14/12/2008,14/12/2008,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
129835,National authorities,25.033333,88.15,Asia,India,West Bengal,Maldah,Centroid Locality,14/12/2008,14/12/2008,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
129834,National authorities,11.4,104.88,Asia,Cambodia,Kandal,Kraing Chek village,Unknown,16/12/2008,25/12/2008,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck, domestic, unspecified bird",464,123,120,344,0,,,,
129832,National authorities,27.1971741,31.1905727,Africa,Egypt,Assiut,Asyiut,Unknown,13/12/2008,17/12/2008,Confirmed,Influenza - Avian,H5N1 HPAI,,,,,,,,,1,1
129828,National authorities,26.28,90.33,Asia,India,Assam,Kheluwapara Pt-II,Unknown,15/12/2008,16/12/2008,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",23221,48,48,23173,,,,,
129825,National authorities,26.19646,91.1538,Asia,India,Assam,Bezera Village,Unknown,06/12/2008,11/12/2008,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",2500,500,500,,,,,,
129823,National authorities,-8.71,115.18,Asia,Indonesia,Bali,Ungasan ,Unknown,27/11/2008,18/12/2008,Confirmed,Rabies,,"domestic, canine",1552,1,1,241,0,,,17,7
129820,National authorities,57.0338749,12.3487001,Europe,Sweden,Hallands Laen,Veddige,Unknown,29/11/2008,15/12/2008,Confirmed,Anthrax,,"domestic, cattle",86,13,13,13,,,,,
129818,National authorities,30.23,-9.56,Africa,Morocco,Souss - Massa - Draâ,Draid,Unknown,19/08/2008,19/09/2008,Confirmed,Peste des petits ruminants,,"domestic, sheep, domestic, goats",142,21,18,,,,,,
129817,National authorities,30.22,-9.36,Africa,Morocco,Souss - Massa - Draâ,Laarab Ait Oumalya,Unknown,19/08/2008,19/09/2008,Confirmed,Peste des petits ruminants,,"domestic, sheep, domestic, goats",96,35,12,,,,,,
129815,National authorities,32.67,-8.16,Africa,Morocco,Doukkala - Abda,Cheikh,Unknown,16/08/2008,19/09/2008,Confirmed,Peste des petits ruminants,,"domestic, sheep",125,11,7,,,,,,
129814,National authorities,34.44,-2.0,Africa,Morocco,Oriental,Guenfouda centre,Unknown,18/08/2008,19/09/2008,Confirmed,Peste des petits ruminants,,"domestic, sheep, domestic, goats",25,1,1,,,,,,
129813,National authorities,32.99,-6.85,Africa,Morocco,Chaouia - Ouardigha,Oulad Massoud,Unknown,19/08/2008,19/09/2008,Confirmed,Peste des petits ruminants,,"domestic, sheep",9,1,0,,,,,,
129812,National authorities,32.86,-6.95,Africa,Morocco,Chaouia - Ouardigha,Oulad Abdoune,Unknown,19/08/2008,19/09/2008,Confirmed,Peste des petits ruminants,,"domestic, sheep",220,2,0,,,,,,
129811,National authorities,34.59,-2.08,Africa,Morocco,Oriental,Hachlaf,Unknown,18/08/2008,19/09/2008,Confirmed,Peste des petits ruminants,,"domestic, sheep, domestic, goats",245,6,0,,,,,,
129810,National authorities,34.77,-2.13,Africa,Morocco,Oriental,Beni Mimoun,Unknown,18/08/2008,19/09/2008,Confirmed,Peste des petits ruminants,,"domestic, sheep, domestic, goats",145,1,0,,,,,,
129809,National authorities,32.58,-6.86,Africa,Morocco,Tadla - Azilal,Oulad Moussa,Unknown,08/08/2008,19/09/2008,Confirmed,Peste des petits ruminants,,"domestic, sheep, domestic, goats",251,12,6,,,,,,
129806,National authorities,33.45,-7.32,Africa,Morocco,Chaouia - Ouardigha,Laghouaouta,Unknown,15/08/2008,19/09/2008,Confirmed,Peste des petits ruminants,,"domestic, sheep",500,50,19,,,,,,
129805,National authorities,32.86,-4.06,Africa,Morocco,Fès - Boulemane,Atchana,Unknown,30/08/2008,19/09/2008,Confirmed,Peste des petits ruminants,,"domestic, sheep, domestic, goats",150,55,6,,,,,,
129804,National authorities,33.06,-4.01,Africa,Morocco,Fès - Boulemane,Tghazoute,Unknown,03/09/2008,19/09/2008,Confirmed,Peste des petits ruminants,,"domestic, sheep",73,5,0,,,,,,
129803,National authorities,31.36,-8.83,Africa,Morocco,Marrakech - Tensift - Al Haouz,Ouled Soula,Unknown,05/09/2008,19/09/2008,Confirmed,Peste des petits ruminants,,"domestic, sheep, domestic, goats",227,51,0,,,,,,
129802,National authorities,32.28,-7.86,Africa,Morocco,Marrakech - Tensift - Al Haouz,Mrabtine,Unknown,01/09/2008,19/09/2008,Confirmed,Peste des petits ruminants,,"domestic, sheep",200,41,36,,,,,,
129801,National authorities,32.37,-7.73,Africa,Morocco,Marrakech - Tensift - Al Haouz," Mtaguil Mesrane",Unknown,25/08/2008,19/09/2008,Confirmed,Peste des petits ruminants,,"domestic, sheep, domestic, goats",205,47,45,,,,,,
129800,National authorities,32.29,-8.09,Africa,Morocco,Marrakech - Tensift - Al Haouz,Lkrikir,Unknown,16/08/2008,19/09/2008,Confirmed,Peste des petits ruminants,,"domestic, sheep",140,40,25,,,,,,
129799,OIE,25.0,88.08,Asia,India,West Bengal,EnglishBazar,Unknown,13/12/2008,14/12/2008,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
129798,National authorities,11.4529591,105.0034409,Asia,Cambodia,Kandal,Kandal,Unknown,28/11/2008,12/12/2008,Confirmed,Influenza - Avian,H5N1 HPAI,,,,,,,,,1,
129796,National authorities,33.11,-5.3,Africa,Morocco,Meknès - Tafilalet,Bousseraf,Unknown,09/08/2008,19/09/2008,Confirmed,Peste des petits ruminants,,"domestic, sheep, domestic, goats",72,49,42,,,,,,
129795,National authorities,33.28,-5.64,Africa,Morocco,Meknès - Tafilalet,Ait Sidi Belkacem,Unknown,26/08/2008,19/09/2008,Confirmed,Peste des petits ruminants,,"domestic, sheep, domestic, goats",257,13,5,,,,,,
129794,National authorities,33.04,-5.61,Africa,Morocco,Meknès - Tafilalet,Taghat,Unknown,30/08/2008,19/09/2008,Confirmed,Peste des petits ruminants,,"domestic, sheep, domestic, goats",169,4,0,,,,,,
129793,National authorities,33.12,-6.12,Africa,Morocco,Meknès - Tafilalet,Ait Moussa,Unknown,30/08/2008,19/09/2008,Confirmed,Peste des petits ruminants,,"domestic, sheep",62,2,1,,,,,,
129792,National authorities,33.15,-5.85,Africa,Morocco,Meknès - Tafilalet,Ait Ikkou ou Ali,Unknown,29/08/2008,19/09/2008,Confirmed,Peste des petits ruminants,,"domestic, sheep",125,20,10,,,,,,
129791,National authorities,33.15,-5.85,Africa,Morocco,Meknès - Tafilalet,Ait Ahmed ou Ammou,Unknown,28/08/2008,19/09/2008,Confirmed,Peste des petits ruminants,,"domestic, sheep, domestic, goats",58,20,10,,,,,,
129790,National authorities,33.15,-5.85,Africa,Morocco,Meknès - Tafilalet,Amahrouq,Unknown,27/08/2008,19/09/2008,Confirmed,Peste des petits ruminants,,"domestic, sheep, domestic, goats",99,10,5,,,,,,
129789,National authorities,32.63,-5.27,Africa,Morocco,Meknès - Tafilalet,Ait Ouaaziz,Unknown,01/09/2008,19/09/2008,Confirmed,Peste des petits ruminants,,"domestic, sheep, domestic, goats",240,6,2,,,,,,
129788,National authorities,33.15,-5.85,Africa,Morocco,Meknès - Tafilalet,Ait Ahmed ou Ammou 2,Unknown,28/08/2008,19/09/2008,Confirmed,Peste des petits ruminants,,"domestic, sheep",53,30,15,,,,,,
129787,National authorities,33.15,-5.85,Africa,Morocco,Meknès - Tafilalet,Ait Ahmed ou Ammou,Unknown,01/09/2008,19/09/2008,Confirmed,Peste des petits ruminants,,"domestic, sheep, domestic, goats",80,4,2,,,,,,
129786,National authorities,32.63,-5.27,Africa,Morocco,Meknès - Tafilalet,Ait Wahi ou Haqqi,Unknown,02/09/2008,19/09/2008,Confirmed,Peste des petits ruminants,,"domestic, sheep, domestic, goats",306,7,1,,,,,,
129785,National authorities,32.41,-5.43,Africa,Morocco,Meknès - Tafilalet,Bouadil,Unknown,03/09/2008,19/09/2008,Confirmed,Peste des petits ruminants,,"domestic, sheep, domestic, goats",82,17,6,,,,,,
129784,National authorities,32.83,-5.15,Africa,Morocco,Meknès - Tafilalet,Ait Said ou Haddou,Unknown,04/09/2008,19/09/2008,Confirmed,Peste des petits ruminants,,"domestic, sheep, domestic, goats",128,16,5,,,,,,
129783,National authorities,33.15,-5.85,Africa,Morocco,Meknès - Tafilalet,Ait Mansour,Unknown,19/08/2008,19/09/2008,Confirmed,Peste des petits ruminants,,"domestic, sheep",125,18,7,,,,,,
129782,National authorities,33.15,-5.85,Africa,Morocco,Meknès - Tafilalet,El Bach,Unknown,18/08/2008,19/09/2008,Confirmed,Peste des petits ruminants,,"domestic, sheep, domestic, goats",168,42,21,,,,,,
129781,National authorities,33.15,-5.85,Africa,Morocco,Meknès - Tafilalet,Amahroq,Unknown,21/08/2008,19/09/2008,Confirmed,Peste des petits ruminants,,"domestic, sheep",130,7,7,,,,,,
129780,National authorities,33.04,-5.61,Africa,Morocco,Meknès - Tafilalet,Aviation,Unknown,31/08/2008,19/09/2008,Confirmed,Peste des petits ruminants,,"domestic, sheep",1120,10,1,,,,,,
