Id,source,latitude,longitude,region,country,admin1,localityName,localityQuality,observationDate,reportingDate,status,disease,serotypes,speciesDescription,sumAtRisk,sumCases,sumDeaths,sumDestroyed,sumSlaughtered,humansGenderDesc,humansAge,humansAffected,humansDeaths
199890,OIE,22.745,120.519,Asia,Taiwan (Province of China),Taiwan Sheng,Jiuru Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",2700,1282,,,,,,,
199889,OIE,23.614,120.199,Asia,Taiwan (Province of China),Taiwan Sheng,Kouhu Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",17129,1629,,,,,,,
199888,OIE,23.814,120.387,Asia,Taiwan (Province of China),Taiwan Sheng,Erlun Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",23000,1500,,,,,,,
199887,OIE,22.604,120.58,Asia,Taiwan (Province of China),Taiwan Sheng,Wanluan Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",10088,4088,,,,,,,
199886,OIE,23.62,120.159,Asia,Taiwan (Province of China),Taiwan Sheng,Kouhu Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",2420,40,,,,,,,
199885,OIE,22.945,120.304,Asia,Taiwan (Province of China),Taiwan Sheng,Guiren District,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",2400,30,,,,,,,
199884,OIE,23.635,120.157,Asia,Taiwan (Province of China),Taiwan Sheng,Sihu Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",3700,2421,,,,,,,
199883,OIE,23.639,120.158,Asia,Taiwan (Province of China),Taiwan Sheng,Sihu Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",2400,1214,,,,,,,
199882,OIE,22.803,120.557,Asia,Taiwan (Province of China),Taiwan Sheng,Gaoshu Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",22000,1520,,,,,,,
199881,OIE,23.745,120.239,Asia,Taiwan (Province of China),Taiwan Sheng,Taixi Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",4800,2008,,,,,,,
199880,OIE,22.74,120.471,Asia,Taiwan (Province of China),Taiwan Sheng,Jiuru Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",10600,100,,,,,,,
199879,OIE,23.719,120.269,Asia,Taiwan (Province of China),Taiwan Sheng,Dongshi Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",2600,348,,,,,,,
199878,OIE,23.63,120.319,Asia,Taiwan (Province of China),Taiwan Sheng,Yuanchang Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",5400,778,,,,,,,
199877,OIE,23.712,120.603,Asia,Taiwan (Province of China),Taiwan Sheng,Taixi Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",20000,7073,,,,,,,
199876,OIE,23.663,120.304,Asia,Taiwan (Province of China),Taiwan Sheng,Yuanchang Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",3600,465,,,,,,,
199875,OIE,23.701,120.274,Asia,Taiwan (Province of China),Taiwan Sheng,Baozhong Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",1250,972,,,,,,,
199874,OIE,23.519,120.309,Asia,Taiwan (Province of China),Taiwan Sheng,Xingang Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",5000,462,,,,,,,
199873,OIE,23.702,120.247,Asia,Taiwan (Province of China),Taiwan Sheng,Dongshi Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",2400,820,,,,,,,
199872,OIE,23.65,120.268,Asia,Taiwan (Province of China),Taiwan Sheng,Sihu Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",5400,3200,,,,,,,
199871,OIE,23.626,120.322,Asia,Taiwan (Province of China),Taiwan Sheng,Yuanchang Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",3260,1550,,,,,,,
199870,OIE,23.236,120.368,Asia,Taiwan (Province of China),Taiwan Sheng,Liujia District,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",1100,47,,,,,,,
199869,OIE,23.432,120.376,Asia,Taiwan (Province of China),Taiwan Sheng,Shuishang Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",2440,180,,,,,,,
199868,OIE,22.848,120.28,Asia,Taiwan (Province of China),Taiwan Sheng,Luzhu District,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",2440,220,,,,,,,
199867,OIE,23.71,120.274,Asia,Taiwan (Province of China),Taiwan Sheng,Dongshi Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",2680,183,,,,,,,
199866,OIE,23.727,120.268,Asia,Taiwan (Province of China),Taiwan Sheng,Dongshi Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",2400,520,,,,,,,
199865,OIE,23.53,120.472,Asia,Taiwan (Province of China),Taiwan Sheng,Minxiong Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",1800,40,,,,,,,
199864,OIE,23.699,120.34,Asia,Taiwan (Province of China),Taiwan Sheng,Tuku Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",1200,881,,,,,,,
199863,OIE,23.554,120.204,Asia,Taiwan (Province of China),Taiwan Sheng,Shuilin Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",1250,933,,,,,,,
199862,OIE,23.626,120.322,Asia,Taiwan (Province of China),Taiwan Sheng,Yuanchang Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",2400,406,,,,,,,
199861,OIE,22.74,120.598,Asia,Taiwan (Province of China),Taiwan Sheng,Yanpu Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",7200,2270,,,,,,,
199860,OIE,22.749,120.543,Asia,Taiwan (Province of China),Taiwan Sheng,Yanpu Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",4780,791,,,,,,,
199859,OIE,23.72,120.24,Asia,Taiwan (Province of China),Taiwan Sheng,Taixi Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",12669,4512,,,,,,,
199858,OIE,23.66,120.162,Asia,Taiwan (Province of China),Taiwan Sheng,Sihu Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",1200,1013,,,,,,,
199857,OIE,23.659,120.155,Asia,Taiwan (Province of China),Taiwan Sheng,Sihu Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",500,382,,,,,,,
199856,OIE,22.747,120.487,Asia,Taiwan (Province of China),Taiwan Sheng,Yanpu Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",2400,446,,,,,,,
199855,OIE,23.657,120.154,Asia,Taiwan (Province of China),Taiwan Sheng,Sihu Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",1500,1218,,,,,,,
199854,OIE,23.842,120.299,Asia,Taiwan (Province of China),Taiwan Sheng,Dacheng Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",1270,545,,,,,,,
199853,OIE,22.523,120.437,Asia,Taiwan (Province of China),Taiwan Sheng,Xinyuan Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",36900,7069,,,,,,,
199852,OIE,22.855,120.286,Asia,Taiwan (Province of China),Taiwan Sheng,Luzhu District,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",6950,1099,,,,,,,
199851,OIE,23.692,120.236,Asia,Taiwan (Province of China),Taiwan Sheng,Dongshi Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",2000,1184,,,,,,,
199850,OIE,23.864,120.339,Asia,Taiwan (Province of China),Taiwan Sheng,Dacheng Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",1265,276,,,,,,,
199849,OIE,22.736,120.526,Asia,Taiwan (Province of China),Taiwan Sheng,Wandan Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",2300,898,,,,,,,
199848,OIE,23.68,120.223,Asia,Taiwan (Province of China),Taiwan Sheng,Dongshi Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",2720,1222,,,,,,,
199847,OIE,23.627,120.165,Asia,Taiwan (Province of China),Taiwan Sheng,Sihu Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",2700,482,,,,,,,
199846,OIE,23.751,120.274,Asia,Taiwan (Province of China),Taiwan Sheng,Mailiao Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",4800,1408,,,,,,,
199845,OIE,23.441,120.256,Asia,Taiwan (Province of China),Taiwan Sheng,Puzi City,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",2300,51,,,,,,,
199844,OIE,23.727,120.273,Asia,Taiwan (Province of China),Taiwan Sheng,Dongshi Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",10379,1569,,,,,,,
199843,OIE,23.742,120.242,Asia,Taiwan (Province of China),Taiwan Sheng,Dongshi Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",8300,1574,,,,,,,
199842,OIE,23.863,120.299,Asia,Taiwan (Province of China),Taiwan Sheng,Dacheng Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",25300,1300,,,,,,,
199841,OIE,22.482,120.581,Asia,Taiwan (Province of China),Taiwan Sheng,Xinpi Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",5000,3995,,,,,,,
199840,OIE,22.86,120.274,Asia,Taiwan (Province of China),Taiwan Sheng,Luzhu District,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",1200,81,,,,,,,
199839,OIE,23.441,120.243,Asia,Taiwan (Province of China),Taiwan Sheng,Puzi City,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",2300,150,,,,,,,
199838,OIE,23.716,120.25,Asia,Taiwan (Province of China),Taiwan Sheng,Dongshi Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",3000,1741,,,,,,,
199837,OIE,24.338,120.568,Asia,Taiwan (Province of China),Taiwan Sheng,Daan District,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",880,5,,,,,,,
199836,OIE,22.894,120.293,Asia,Taiwan (Province of China),Taiwan Sheng,Alian District,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",1130,65,,,,,,,
199835,OIE,23.631,120.316,Asia,Taiwan (Province of China),Taiwan Sheng,Yuanchang Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",2950,1952,,,,,,,
199834,OIE,23.622,120.23,Asia,Taiwan (Province of China),Taiwan Sheng,Sihu Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",1800,948,,,,,,,
199833,OIE,23.857,120.307,Asia,Taiwan (Province of China),Taiwan Sheng,Dacheng Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",2700,1429,,,,,,,
199832,OIE,23.653,120.224,Asia,Taiwan (Province of China),Taiwan Sheng,Sihu Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",10400,9130,,,,,,,
199831,OIE,23.667,120.183,Asia,Taiwan (Province of China),Taiwan Sheng,Sihu Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",2560,1052,,,,,,,
199830,OIE,23.962,120.355,Asia,Taiwan (Province of China),Taiwan Sheng,Fangyuan Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",2700,79,,,,,,,
199829,OIE,22.4,120.588,Asia,Taiwan (Province of China),Taiwan Sheng,Fangliao Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",2400,912,,,,,,,
199828,OIE,23.626,120.312,Asia,Taiwan (Province of China),Taiwan Sheng,Yuanchang Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",3300,847,,,,,,,
199827,OIE,23.707,120.298,Asia,Taiwan (Province of China),Taiwan Sheng,Baozhong Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",2500,1220,,,,,,,
199826,OIE,23.844,120.385,Asia,Taiwan (Province of China),Taiwan Sheng,Zhutang Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",2400,148,,,,,,,
199825,OIE,23.242,120.343,Asia,Taiwan (Province of China),Taiwan Sheng,Liujia District,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",1600,1358,,,,,,,
199824,OIE,23.7,120.26,Asia,Taiwan (Province of China),Taiwan Sheng,Dongshi Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",19400,4022,,,,,,,
199823,OIE,23.761,120.414,Asia,Taiwan (Province of China),Taiwan Sheng,Erlun Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",5700,1364,,,,,,,
199822,OIE,22.772,120.555,Asia,Taiwan (Province of China),Taiwan Sheng,Gaoshu Towmship,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",4800,780,,,,,,,
199821,OIE,23.668,120.5,Asia,Taiwan (Province of China),Taiwan Sheng,Dounan Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",2100,1089,,,,,,,
199820,OIE,23.752,120.232,Asia,Taiwan (Province of China),Taiwan Sheng,Taixi Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",2400,50,,,,,,,
199819,OIE,23.084,120.333,Asia,Taiwan (Province of China),Taiwan Sheng,Xinshi District,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",6000,2733,,,,,,,
199818,OIE,22.709,120.559,Asia,Taiwan (Province of China),Taiwan Sheng,Changzhi Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",2835,623,,,,,,,
199817,OIE,23.747,120.676,Asia,Taiwan (Province of China),Taiwan Sheng,Zhushan Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",3096,6,,,,,,,
199816,OIE,23.675,120.289,Asia,Taiwan (Province of China),Taiwan Sheng,Yuanchang Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",2400,250,,,,,,,
199815,OIE,23.762,120.245,Asia,Taiwan (Province of China),Taiwan Sheng,Mailiao Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",25100,1100,,,,,,,
199814,OIE,23.42,120.242,Asia,Taiwan (Province of China),Taiwan Sheng,Puzi City,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",5040,582,,,,,,,
199813,OIE,23.718,120.232,Asia,Taiwan (Province of China),Taiwan Sheng,Taixi Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",520,70,,,,,,,
199812,OIE,23.707,120.272,Asia,Taiwan (Province of China),Taiwan Sheng,Dongshi Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",2400,650,,,,,,,
199811,OIE,22.812,120.476,Asia,Taiwan (Province of China),Taiwan Sheng,Ligang Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",27600,2600,,,,,,,
199810,OIE,23.626,120.322,Asia,Taiwan (Province of China),Taiwan Sheng,Yuanchang Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",3840,200,,,,,,,
199809,OIE,23.648,120.281,Asia,Taiwan (Province of China),Taiwan Sheng,Yuanchang Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",8300,300,,,,,,,
199808,OIE,23.848,120.306,Asia,Taiwan (Province of China),Taiwan Sheng,Dacheng Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",2000,840,,,,,,,
199807,OIE,22.815,120.563,Asia,Taiwan (Province of China),Taiwan Sheng,Gaoshu Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",33000,1000,,,,,,,
199806,OIE,22.684,120.556,Asia,Taiwan (Province of China),Taiwan Sheng,Changzhi Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",8090,2592,,,,,,,
199805,OIE,23.622,120.183,Asia,Taiwan (Province of China),Taiwan Sheng,Kouhu Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",1360,220,,,,,,,
199804,OIE,22.727,120.536,Asia,Taiwan (Province of China),Taiwan Sheng,Yanpu Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",3300,2,,,,,,,
199803,OIE,22.814,120.572,Asia,Taiwan (Province of China),Taiwan Sheng,Gaoshu Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",26000,1000,,,,,,,
199802,OIE,23.377,120.32,Asia,Taiwan (Province of China),Taiwan Sheng,Houbi District,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",1700,150,,,,,,,
199801,OIE,23.616,120.24,Asia,Taiwan (Province of China),Taiwan Sheng,Sihu Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",2400,1148,,,,,,,
199800,OIE,23.844,120.329,Asia,Taiwan (Province of China),Taiwan Sheng,Dacheng Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",2400,125,,,,,,,
199799,OIE,23.734,120.258,Asia,Taiwan (Province of China),Taiwan Sheng,Dongshi Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",3500,1500,,,,,,,
199798,OIE,23.401,120.344,Asia,Taiwan (Province of China),Taiwan Sheng,Lucao Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",2260,124,,,,,,,
199797,OIE,23.747,120.249,Asia,Taiwan (Province of China),Taiwan Sheng,Mailiao Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",1600,830,,,,,,,
199796,OIE,23.716,120.246,Asia,Taiwan (Province of China),Taiwan Sheng,Dongshi Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",3000,1174,,,,,,,
199795,OIE,24.898,120.988,Asia,Taiwan (Province of China),Taiwan Sheng,Xinfeng Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",120,1,,,,,,,
199794,OIE,22.518,120.542,Asia,Taiwan (Province of China),Taiwan Sheng,Chaozhou Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",28500,1500,,,,,,,
199793,OIE,23.703,120.266,Asia,Taiwan (Province of China),Taiwan Sheng,Dongshi Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",2800,1999,,,,,,,
199792,OIE,22.622,120.494,Asia,Taiwan (Province of China),Taiwan Sheng,Pingtung City,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",1720,70,,,,,,,
199791,OIE,23.69,120.362,Asia,Taiwan (Province of China),Taiwan Sheng,Tuku Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",2520,20,,,,,,,
199790,OIE,23.724,120.256,Asia,Taiwan (Province of China),Taiwan Sheng,Dongshi Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",2650,2625,,,,,,,
199789,OIE,23.71,120.277,Asia,Taiwan (Province of China),Taiwan Sheng,Dongshi Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",2320,70,,,,,,,
199788,OIE,23.705,120.366,Asia,Taiwan (Province of China),Taiwan Sheng,Tuku Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",1400,50,,,,,,,
199787,OIE,23.372,120.341,Asia,Taiwan (Province of China),Taiwan Sheng,Houbi District,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",2010,10,,,,,,,
199786,OIE,23.085,120.326,Asia,Taiwan (Province of China),Taiwan Sheng,Xinshi District,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",7300,200,,,,,,,
199785,OIE,23.199,120.141,Asia,Taiwan (Province of China),Taiwan Sheng,Jiangjun District,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",1900,150,,,,,,,
199784,OIE,23.258,120.258,Asia,Taiwan (Province of China),Taiwan Sheng,Xiaying District,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",8350,640,,,,,,,
199783,OIE,23.63,120.302,Asia,Taiwan (Province of China),Taiwan Sheng,Yuanchang Township,Unknown,,04/02/2015,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",1400,32,,,,,,,
