Id,source,latitude,longitude,region,country,admin1,localityName,localityQuality,observationDate,reportingDate,status,disease,serotypes,speciesDescription,sumAtRisk,sumCases,sumDeaths,sumDestroyed,sumSlaughtered,humansGenderDesc,humansAge,humansAffected,humansDeaths
182073,OIE,-33.54361,22.47833,Africa,South Africa,Western Cape,"LPAI_2013H7N7_010, Oudtshoorn",Unknown,08/10/2013,23/12/2013,Confirmed,Influenza - Avian,H7N7 LPAI,"domestic, ostrich",1005,1,0,0,0,,,,
182067,National authorities,31.472,31.834,Africa,Egypt,Damietta,Ezbet el-Ratma,Centroid Locality,12/12/2013,17/12/2013,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken, domestic, duck, domestic, unspecified bird",,20,,20,,,,,
182066,OIE,-19.8281,22.3641,Africa,Botswana,Ngamiland,Tamma,Unknown,10/01/2013,20/12/2013,Confirmed,Foot and mouth disease,SAT2,"domestic, cattle",226402,10,0,0,0,,,,
182065,National authorities,24.975267,55.324495,Asia,United Arab Emirates,Dubai,Dubai,Centroid Admin1,13/12/2013,22/12/2013,Confirmed,MERS-CoV ,,,,,,,,,,1,1
182064,OIE,38.84,115.54,Asia,China,Hebei Sheng,"Zhuzhuang village, Jiaozhuang, Baoding",Unknown,21/12/2013,21/12/2013,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",129700,4000,4000,125700,,,,,
182063,National authorities,23.402081,45.23404,Asia,Saudi Arabia,Riyad,Riyad,Centroid Admin1,,20/12/2013,Confirmed,MERS-CoV ,,,,,,,,,,4,1
182062,OIE,41.921601,12.277065,Europe,Italy,Lazio,Roma,Unknown,25/11/2013,19/12/2013,Confirmed,Bluetongue,,"domestic, cattle",150,5,,,,,,,
182061,OIE,24.123823,120.758886,Asia,Taiwan (Province of China),Taiwan Sheng,"Taiping District, TAICHUNG CITY",Unknown,12/12/2013,18/12/2013,Confirmed,Rabies,,"wild, ferret-badger",,1,1,,,,,,
182060,OIE,23.102135,121.371739,Asia,Taiwan (Province of China),Taiwan Sheng,"Chenggong Township, Sanmin village, TAITUNG COUNTY",Unknown,11/12/2013,18/12/2013,Confirmed,Rabies,,"wild, ferret-badger",,1,1,,,,,,
182059,OIE,23.117943,121.383133,Asia,Taiwan (Province of China),Taiwan Sheng,"Chenggong Township, TAITUNG COUNTY",Unknown,06/12/2013,18/12/2013,Confirmed,Rabies,,"wild, ferret-badger",,1,1,,,,,,
182058,OIE,23.104247,121.379099,Asia,Taiwan (Province of China),Taiwan Sheng,"Chenggong Township, TAITUNG COUNTY",Unknown,06/12/2013,18/12/2013,Confirmed,Rabies,,"wild, ferret-badger",,1,1,,,,,,
182057,OIE,23.117943,121.383133,Asia,Taiwan (Province of China),Taiwan Sheng,"Chenggong Township, TAITUNG COUNTY",Unknown,05/12/2013,18/12/2013,Confirmed,Rabies,,"wild, ferret-badger",,1,1,,,,,,
182056,OIE,22.269558,120.850296,Asia,Taiwan (Province of China),Taiwan Sheng,"Daren Township, TAITUNG COUNTY",Unknown,25/11/2013,18/12/2013,Confirmed,Rabies,,"wild, ferret-badger",,1,1,,,,,,
182055,OIE,23.117943,121.383133,Asia,Taiwan (Province of China),Taiwan Sheng,"Chenggong Township, TAITUNG COUNTY",Unknown,21/11/2013,18/12/2013,Confirmed,Rabies,,"wild, ferret-badger",,1,1,,,,,,
182054,OIE,23.071678,121.341934,Asia,Taiwan (Province of China),Taiwan Sheng,"Chenggong Township, TAITUNG COUNTY",Unknown,20/11/2013,18/12/2013,Confirmed,Rabies,,"wild, ferret-badger",,1,1,,,,,,
182053,National authorities,22.721407,114.247856,Asia,China,Guangdong Sheng,"Shenzhen, Longgang District",Unknown,09/12/2013,19/12/2013,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,
182052,National authorities,21.859587,111.981583,Asia,China,Guangdong Sheng,Yangjiang City,Unknown,12/12/2013,18/12/2013,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,
182050,National authorities,27.303952,115.482428,Asia,China,Jiangxi Sheng,Nanchang,Centroid Admin1,30/11/2013,17/12/2013,Confirmed,Influenza - Avian,H10N8 LPAI,,,,,,,,,1,1
182043,National authorities,29.583,31.233,Africa,Egypt,Giza,bemha,Centroid Locality,09/12/2013,10/12/2013,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,25,,25,,,,,
182042,OIE,39.65027,35.25307,Asia,Turkey,Yozgat,Yozgat,Centroid Admin1,15/05/2013,15/05/2013,Confirmed,Sheep pox and goat pox,,"domestic, sheep",10,8,0,,,,,,
182041,OIE,39.65027,35.25307,Asia,Turkey,Yozgat,Yozgat,Centroid Admin1,15/02/2013,15/02/2013,Confirmed,Sheep pox and goat pox,,"domestic, sheep",85,56,21,1,,,,,
182040,OIE,38.57739,29.36461,Asia,Turkey,Usak,Usak,Centroid Admin1,15/04/2013,15/04/2013,Confirmed,Sheep pox and goat pox,,"domestic, goats",56,2,0,,,,,,
182039,OIE,41.057302,27.355181,Asia,Turkey,Tekirdag,Tekirdag,Centroid Admin1,15/06/2013,15/06/2013,Confirmed,Sheep pox and goat pox,,"domestic, sheep",90,90,18,,,,,,
182038,OIE,41.057302,27.355181,Asia,Turkey,Tekirdag,Tekirdag,Centroid Admin1,15/04/2013,15/04/2013,Confirmed,Sheep pox and goat pox,,"domestic, sheep",6,6,6,,,,,,
182037,OIE,41.057302,27.355181,Asia,Turkey,Tekirdag,Tekirdag,Centroid Admin1,15/01/2013,15/01/2013,Confirmed,Sheep pox and goat pox,,"domestic, goats",60,48,19,,,,,,
182036,OIE,41.057302,27.355181,Asia,Turkey,Tekirdag,Tekirdag,Centroid Admin1,15/01/2013,15/01/2013,Confirmed,Sheep pox and goat pox,,"domestic, sheep",45,23,10,,,,,,
182035,OIE,41.21749,35.98523,Asia,Turkey,Samsun,Samsun,Centroid Admin1,15/06/2013,15/06/2013,Confirmed,Sheep pox and goat pox,,"domestic, sheep",10,3,1,,,,,,
182034,OIE,41.21749,35.98523,Asia,Turkey,Samsun,Samsun,Centroid Admin1,15/01/2013,15/01/2013,Confirmed,Sheep pox and goat pox,,"domestic, sheep",150,128,53,,,,,,
182033,OIE,40.74037,30.50125,Asia,Turkey,Sakarya,Sakarya,Centroid Admin1,15/05/2013,15/05/2013,Confirmed,Sheep pox and goat pox,,"domestic, sheep",77,36,0,,,,,,
182032,OIE,40.74037,30.50125,Asia,Turkey,Sakarya,Sakarya,Centroid Admin1,15/02/2013,15/02/2013,Confirmed,Sheep pox and goat pox,,"domestic, goats",255,42,15,,,,,,
182031,OIE,40.74037,30.50125,Asia,Turkey,Sakarya,Sakarya,Centroid Admin1,15/02/2013,15/02/2013,Confirmed,Sheep pox and goat pox,,"domestic, sheep",542,64,26,,,,,,
182030,OIE,40.74037,30.50125,Asia,Turkey,Sakarya,Sakarya,Centroid Admin1,15/01/2013,15/01/2013,Confirmed,Sheep pox and goat pox,,"domestic, sheep",42,42,13,,,,,,
182029,OIE,37.90693,34.69011,Asia,Turkey,Nigde,Nigde,Centroid Admin1,15/05/2013,15/05/2013,Confirmed,Sheep pox and goat pox,,"domestic, sheep",140,10,0,,,,,,
182028,OIE,37.90693,34.69011,Asia,Turkey,Nigde,Nigde,Centroid Admin1,15/04/2013,15/04/2013,Confirmed,Sheep pox and goat pox,,"domestic, sheep",6,4,0,,,,,,
182027,OIE,37.90693,34.69011,Asia,Turkey,Nigde,Nigde,Centroid Admin1,15/03/2013,15/03/2013,Confirmed,Sheep pox and goat pox,,"domestic, sheep",75,45,20,,,,,,
182026,OIE,37.90693,34.69011,Asia,Turkey,Nigde,Nigde,Centroid Admin1,15/01/2013,15/01/2013,Confirmed,Sheep pox and goat pox,,"domestic, sheep",150,25,11,,,,,,
182025,OIE,38.873329,34.684338,Asia,Turkey,Nevsehir,Nevsehir,Centroid Admin1,15/03/2013,15/03/2013,Confirmed,Sheep pox and goat pox,,"domestic, sheep",170,53,22,,,,,,
182024,OIE,38.873329,34.684338,Asia,Turkey,Nevsehir,Nevsehir,Centroid Admin1,15/02/2013,15/02/2013,Confirmed,Sheep pox and goat pox,,"domestic, sheep",300,125,51,2,,,,,
182023,OIE,38.873329,34.684338,Asia,Turkey,Nevsehir,Nevsehir,Centroid Admin1,15/01/2013,15/01/2013,Confirmed,Sheep pox and goat pox,,"domestic, sheep",175,42,19,,,,,,
182022,OIE,38.737707,28.101655,Asia,Turkey,Manisa,Manisa,Centroid Admin1,15/06/2013,15/06/2013,Confirmed,Sheep pox and goat pox,,"domestic, sheep",8,8,1,,,,,,
182021,OIE,38.520451,37.834438,Asia,Turkey,Malatya,Malatya,Centroid Admin1,15/03/2013,15/03/2013,Confirmed,Sheep pox and goat pox,,"domestic, sheep",220,82,33,,,,,,
182020,OIE,39.29243,29.58887,Asia,Turkey,Kutahya,Kutahya,Centroid Admin1,15/01/2013,15/01/2013,Confirmed,Sheep pox and goat pox,,"domestic, goats",50,16,7,,,,,,
182019,OIE,39.29243,29.58887,Asia,Turkey,Kutahya,Kutahya,Centroid Admin1,15/01/2013,15/01/2013,Confirmed,Sheep pox and goat pox,,"domestic, sheep",100,42,8,,,,,,
182018,OIE,38.017147,32.446026,Asia,Turkey,Konya,Konya,Centroid Admin1,15/04/2013,15/04/2013,Confirmed,Sheep pox and goat pox,,"domestic, sheep",340,10,0,,,,,,
182017,OIE,38.017147,32.446026,Asia,Turkey,Konya,Konya,Centroid Admin1,15/03/2013,15/03/2013,Confirmed,Sheep pox and goat pox,,"domestic, sheep",350,82,37,2,,,,,
182016,OIE,38.017147,32.446026,Asia,Turkey,Konya,Konya,Centroid Admin1,15/02/2013,15/02/2013,Confirmed,Sheep pox and goat pox,,"domestic, sheep",150,52,22,,,,,,
182015,OIE,40.8596,29.89006,Asia,Turkey,Kocaeli,Kocaeli,Centroid Admin1,15/04/2013,15/04/2013,Confirmed,Sheep pox and goat pox,,"domestic, sheep",210,13,6,,,,,,
182014,OIE,40.8596,29.89006,Asia,Turkey,Kocaeli,Kocaeli,Centroid Admin1,15/01/2013,15/01/2013,Confirmed,Sheep pox and goat pox,,"domestic, goats",200,78,33,,,,,,
182013,OIE,39.31779,34.11983,Asia,Turkey,Kirsehir,Kirsehir,Centroid Admin1,15/04/2013,15/04/2013,Confirmed,Sheep pox and goat pox,,"domestic, sheep",18,12,4,,,,,,
182012,OIE,41.664787,27.515411,Asia,Turkey,Kirklareli,Kirklareli,Centroid Admin1,15/06/2013,15/06/2013,Confirmed,Sheep pox and goat pox,,"domestic, sheep",15,7,1,,,,,,
182011,OIE,41.664787,27.515411,Asia,Turkey,Kirklareli,Kirklareli,Centroid Admin1,15/01/2013,15/01/2013,Confirmed,Sheep pox and goat pox,,"domestic, sheep",90,18,12,,,,,,
182010,OIE,37.88187,36.97051,Asia,Turkey,K.maras,K.maras,Centroid Admin1,15/01/2013,15/01/2013,Confirmed,Sheep pox and goat pox,,"domestic, goats",150,120,56,,,,,,
182009,OIE,38.48369,27.30087,Asia,Turkey,Izmir,Izmir,Centroid Admin1,15/05/2013,15/05/2013,Confirmed,Sheep pox and goat pox,,"domestic, sheep",190,5,0,,,,,,
182008,OIE,38.48369,27.30087,Asia,Turkey,Izmir,Izmir,Centroid Admin1,15/04/2013,15/04/2013,Confirmed,Sheep pox and goat pox,,"domestic, sheep",183,17,1,,,,,,
182007,OIE,41.15556,28.84312,Asia,Turkey,Istanbul,Istanbul,Centroid Admin1,15/05/2013,15/05/2013,Confirmed,Sheep pox and goat pox,,"domestic, sheep",380,2,2,,,,,,
182006,OIE,41.15556,28.84312,Asia,Turkey,Istanbul,Istanbul,Centroid Admin1,15/03/2013,15/03/2013,Confirmed,Sheep pox and goat pox,,"domestic, goats",180,37,12,,,,,,
182005,OIE,41.15556,28.84312,Asia,Turkey,Istanbul,Istanbul,Centroid Admin1,15/02/2013,15/02/2013,Confirmed,Sheep pox and goat pox,,"domestic, sheep",160,32,11,,,,,,
182004,OIE,40.5809,38.57716,Asia,Turkey,Giresun,Giresun,Centroid Admin1,15/04/2013,15/04/2013,Confirmed,Sheep pox and goat pox,,"domestic, sheep",80,50,1,,,,,,
182003,OIE,39.61307,31.08761,Asia,Turkey,Eskisehir,Eskisehir,Centroid Admin1,15/04/2013,15/04/2013,Confirmed,Sheep pox and goat pox,,"domestic, sheep",150,14,5,,,,,,
182002,OIE,40.06879,41.55565,Asia,Turkey,Erzurum,Erzurum,Centroid Admin1,15/04/2013,15/04/2013,Confirmed,Sheep pox and goat pox,,"domestic, sheep",150,20,4,,,,,,
182001,OIE,40.06879,41.55565,Asia,Turkey,Erzurum,Erzurum,Centroid Admin1,15/04/2013,15/04/2013,Confirmed,Sheep pox and goat pox,,"domestic, goats",42,2,0,,,,,,
182000,OIE,41.25278,26.61225,Asia,Turkey,Edirne,Edirne,Centroid Admin1,15/02/2013,15/02/2013,Confirmed,Sheep pox and goat pox,,"domestic, goats",145,23,12,,,,,,
181999,OIE,37.675362,29.241783,Asia,Turkey,Denizli,Denizli,Centroid Admin1,15/01/2013,15/01/2013,Confirmed,Sheep pox and goat pox,,"domestic, goats",80,45,20,,,,,,
181998,OIE,40.56254,34.65247,Asia,Turkey,Corum,Corum,Centroid Admin1,15/01/2013,15/01/2013,Confirmed,Sheep pox and goat pox,,"domestic, goats",70,56,22,,,,,,
181997,OIE,39.967617,26.841737,Asia,Turkey,Canakkale,Canakkale,Centroid Admin1,15/06/2013,15/06/2013,Confirmed,Sheep pox and goat pox,,"domestic, sheep",1,1,0,,,,,,
181996,OIE,39.967617,26.841737,Asia,Turkey,Canakkale,Canakkale,Centroid Admin1,15/05/2013,15/05/2013,Confirmed,Sheep pox and goat pox,,"domestic, sheep",28,7,2,,,,,,
181995,OIE,40.110031,28.931159,Asia,Turkey,Bursa,Bursa,Centroid Admin1,15/01/2013,15/01/2013,Confirmed,Sheep pox and goat pox,,"domestic, sheep",150,112,26,,,,,,
181994,OIE,37.351307,30.231038,Asia,Turkey,Burdur,Burdur,Centroid Admin1,15/05/2013,15/05/2013,Confirmed,Sheep pox and goat pox,,"domestic, goats",450,21,9,,,,,,
181993,OIE,39.68036,27.88636,Asia,Turkey,Balikesir,Balikesir,Centroid Admin1,15/02/2013,15/02/2013,Confirmed,Sheep pox and goat pox,,"domestic, sheep",80,30,9,,,,,,
181992,OIE,39.68036,27.88636,Asia,Turkey,Balikesir,Balikesir,Centroid Admin1,15/01/2013,15/01/2013,Confirmed,Sheep pox and goat pox,,"domestic, sheep",55,55,9,,,,,,
181991,OIE,37.731901,28.039503,Asia,Turkey,Aydin,Aydin,Centroid Admin1,15/06/2013,15/06/2013,Confirmed,Sheep pox and goat pox,,"domestic, sheep",15,4,1,,,,,,
181990,OIE,37.731901,28.039503,Asia,Turkey,Aydin,Aydin,Centroid Admin1,15/05/2013,15/05/2013,Confirmed,Sheep pox and goat pox,,"domestic, sheep",6,6,0,,,,,,
181989,OIE,37.731901,28.039503,Asia,Turkey,Aydin,Aydin,Centroid Admin1,15/01/2013,15/01/2013,Confirmed,Sheep pox and goat pox,,"domestic, goats",150,82,16,,,,,,
