Id,source,latitude,longitude,region,country,admin1,localityName,localityQuality,observationDate,reportingDate,status,disease,serotypes,speciesDescription,sumAtRisk,sumCases,sumDeaths,sumDestroyed,sumSlaughtered,humansGenderDesc,humansAge,humansAffected,humansDeaths
228124,National authorities,23.40208,45.23404,Asia,Saudi Arabia,Riyad,Riyad,Centroid Admin1,01/06/2017,03/06/2017,Confirmed,MERS-CoV ,,,,,,,,,0,1,1
228123,National authorities,23.40208,45.23404,Asia,Saudi Arabia,Riyad,Riyad,Centroid Admin1,02/06/2017,03/06/2017,Confirmed,MERS-CoV ,,,,,,,,,0,1,
228122,National authorities,23.40208,45.23404,Asia,Saudi Arabia,Riyad,Riyad,Centroid Admin1,,02/06/2017,Confirmed,MERS-CoV ,,,,,,,,,0,1,1
228121,National authorities,23.40208,45.23404,Asia,Saudi Arabia,Riyad,Riyad,Centroid Admin1,,02/06/2017,Confirmed,MERS-CoV ,,,,,,,,,0,1,
228120,National authorities,23.40208,45.23404,Asia,Saudi Arabia,Riyad,Riyad,Centroid Admin1,,02/06/2017,Confirmed,MERS-CoV ,,,,,,,,,0,1,
228119,National authorities,21.543489,39.172989,Asia,Saudi Arabia,Makkah,Jeddah,Unknown,28/05/2017,02/06/2017,Confirmed,MERS-CoV ,,,,,,,,,0,1,
228118,National authorities,44.740771,129.916224,Asia,China,Heilongjiang Sheng,Mudanjiang,Centroid Admin2,,05/06/2017,Confirmed,Peste des petits ruminants,,"domestic, goat/sheep ",,288,135,153,,,,,
228117,OIE,48.296438,22.813272,Europe,Ukraine,Zakarpats'ka,Bereguyfalo,Exact,29/05/2017,02/06/2017,Confirmed,African swine fever,,"wild,wild boar (sus scrofa) (suidae))",,1,1,0,0,,,,
228116,OIE,50.0833,5.1167,Europe,Belgium,Region wallonne,Wellin,Exact,22/05/2017,02/06/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic,phasianidae (phasianidae))",11,,4,7,,,,,
228115,OIE,11.8682,8.2715,Africa,Nigeria,Kano,D/Kudu,Exact,29/05/2017,02/06/2017,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",13000,800,800,1200,0,,,,
228114,OIE,10.1873,7.6087,Africa,Nigeria,Kaduna,Igabi,Exact,28/05/2017,02/06/2017,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",1200,400,400,800,0,,,,
228112,OIE,56.2169,24.8536,Europe,Lithuania,Panevezio,Birzai district municipality,Exact,31/05/2017,01/06/2017,Confirmed,African swine fever,,"wild,wild boar (sus scrofa) (suidae))",,1,0,1,0,,,,
228111,OIE,55.6206,25.3089,Europe,Lithuania,Utenos,Anyksciai district municipality,Exact,30/05/2017,01/06/2017,Confirmed,African swine fever,,"wild,wild boar (sus scrofa) (suidae))",,1,1,0,0,,,,
228110,OIE,55.6319,24.5469,Europe,Lithuania,Panevezio,Panevezys district municipality,Exact,30/05/2017,01/06/2017,Confirmed,African swine fever,,"wild,wild boar (sus scrofa) (suidae))",,4,4,0,0,,,,
228109,OIE,56.0297,24.8683,Europe,Lithuania,Panevezio,Birzai district municipality,Exact,30/05/2017,01/06/2017,Confirmed,African swine fever,,"wild,wild boar (sus scrofa) (suidae))",,1,1,0,0,,,,
228108,OIE,56.0297,24.8683,Europe,Lithuania,Panevezio,Birzai district municipality,Exact,30/05/2017,01/06/2017,Confirmed,African swine fever,,"wild,wild boar (sus scrofa) (suidae))",,1,1,0,0,,,,
228107,OIE,56.0297,24.8683,Europe,Lithuania,Panevezio,Birzai district municipality,Exact,30/05/2017,01/06/2017,Confirmed,African swine fever,,"wild,wild boar (sus scrofa) (suidae))",,1,1,0,0,,,,
228106,OIE,55.7072,24.73,Europe,Lithuania,Utenos,Anyksciai district municipality,Exact,27/05/2017,01/06/2017,Confirmed,African swine fever,,"wild,wild boar (sus scrofa) (suidae))",,2,2,0,0,,,,
228105,OIE,55.7072,24.73,Europe,Lithuania,Utenos,Anyksciai district municipality,Exact,27/05/2017,01/06/2017,Confirmed,African swine fever,,"wild,wild boar (sus scrofa) (suidae))",,2,2,0,0,,,,
228104,OIE,55.2864,24.4428,Europe,Lithuania,Vilniaus,Ukmerge district municipality,Exact,27/05/2017,01/06/2017,Confirmed,African swine fever,,"wild,wild boar (sus scrofa) (suidae))",,2,2,0,0,,,,
228103,OIE,55.5942,25.5236,Europe,Lithuania,Utenos,Utena district municipality,Exact,27/05/2017,01/06/2017,Confirmed,African swine fever,,"wild,wild boar (sus scrofa) (suidae))",,1,1,0,0,,,,
228102,OIE,54.88,24.3297,Europe,Lithuania,Kauno,Kaisiadorys district municipality,Exact,26/05/2017,01/06/2017,Confirmed,African swine fever,,"wild,wild boar (sus scrofa) (suidae))",,1,1,0,0,,,,
228101,OIE,55.2794,24.4494,Europe,Lithuania,Vilniaus,Ukmerge district municipality,Exact,25/05/2017,01/06/2017,Confirmed,African swine fever,,"wild,wild boar (sus scrofa) (suidae))",,2,2,0,0,,,,
228100,OIE,55.6564,24.7339,Europe,Lithuania,Utenos,Anyksciai district municipality,Exact,25/05/2017,01/06/2017,Confirmed,African swine fever,,"wild,wild boar (sus scrofa) (suidae))",,1,1,0,0,,,,
228099,OIE,55.2794,24.4494,Europe,Lithuania,Vilniaus,Ukmerge district municipality,Exact,25/05/2017,01/06/2017,Confirmed,African swine fever,,"wild,wild boar (sus scrofa) (suidae))",,1,1,0,0,,,,
228098,OIE,52.073,5.123,Europe,Netherlands,Utrecht,Utrecht,Exact,22/05/2017,01/06/2017,Confirmed,Influenza - Avian,H5N5 HPAI,"wild, greylag goose",,2,2,0,0,,,,
228097,National authorities,33.5,126.62,Asia,Republic of Korea,Cheju-do,Jeju City,Unknown,02/06/2017,05/06/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, chicken",,,,,,,,,
228054,OIE,46.083334,29.867927,Europe,Ukraine,Odes'ka,Yaroslavka,Exact,24/05/2017,29/05/2017,Confirmed,African swine fever,,"domestic, swine",53,4,4,49,0,,,,
228053,OIE,-24.6,31.3,Africa,South Africa,Mpumalanga,FMD_MPU_2017_002,Exact,24/03/2017,29/05/2017,Confirmed,Foot and mouth disease,SAT2,"domestic, cattle",,7,0,0,0,,,,
228051,National authorities,49.609846,6.25991,Europe,Luxembourg,Luxembourg,Schrassig,Unknown,30/05/2017,02/06/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, chicken",,,15,140,,,0,,
228050,National authorities,49.855898,6.039719,Europe,Luxembourg,Diekirch,Feulen ,Unknown,30/05/2017,02/06/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, chicken",,130,3,12,,,0,,
228049,National authorities,49.693424,6.067983,Europe,Luxembourg,Luxembourg,Keispelt,Exact,30/05/2017,02/06/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, chicken",,2,2,10,,,0,,
228042,OIE,-18.0912723,30.9216241,Africa,Zimbabwe,Mashonaland East,LANARK,Exact,17/05/2017,01/06/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, chicken",2000000,7845,7845,75155,0,,0,,
228040,National authorities,23.402081,45.23404,Asia,Saudi Arabia,Riyad,Riyad,Centroid Admin1,26/05/2017,01/06/2017,Confirmed,MERS-CoV ,,,,,,,,Male,47,1,
228031,OIE,45.252414,10.639105,Europe,Italy,Lombardia,Goito,Exact,26/05/2017,31/05/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, turkey",17152,17152,1889,,0,,,,
228030,OIE,56.552667,52.998192,Europe,Russian Federation,Udmurtiya Rep.,Malaya Purga,Exact,18/05/2017,30/05/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",112,30,16,96,0,,0,,
228029,OIE,54.982959,45.374771,Europe,Russian Federation,Nizhegorodskaya Oblast,Pikshen‘,Exact,12/05/2017,30/05/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",170,170,122,48,0,,,,
228028,National authorities,29.649,91.074,Asia,China,Xizang Zizhiqu,Lhasa City,Unknown,,30/04/2017,Confirmed,Influenza - Avian,H7N9 LPAI,"domestic, chicken",,1,,,,,,,
228027,National authorities,24.594,106.976,Asia,China,Guangxi Zhuangzu Zizhiqu,Hechi City,Unknown,,30/04/2017,Confirmed,Influenza - Avian,H7N9 LPAI,"domestic, chicken",,1,,,,,,,
228026,National authorities,27.619,119.066,Asia,China,Zhejiang Sheng,Lishui City,Unknown,,30/04/2017,Confirmed,Influenza - Avian,H7N9 LPAI,"domestic, chicken",,1,,,,,,,
228025,National authorities,42.739,123.351,Asia,China,Liaoning Sheng,Shenyang City,Unknown,,30/04/2017,Confirmed,Influenza - Avian,H7N9 LPAI,"domestic, chicken",,1,,,,,,,
228024,National authorities,40.532,116.413,Asia,China,Beijing Shi,Sihai Town,Unknown,,30/04/2017,Confirmed,Influenza - Avian,H7N9 LPAI,"domestic, chicken",,1,,,,,,,
228023,National authorities,26.197,119.541,Asia,China,Fujian Sheng,Fuzhou City,Unknown,,30/04/2017,Confirmed,Influenza - Avian,H7N9 LPAI,"environmental sample, unspecified bird",,1,,,,,,,
228022,National authorities,27.921,118.534,Asia,China,Fujian Sheng,Nanping City,Unknown,,30/04/2017,Confirmed,Influenza - Avian,H7N9 LPAI,"domestic, chicken",,1,,,,,,,
228021,National authorities,39.26,115.799,Asia,China,Hebei Sheng,Baoding City,Unknown,,30/04/2017,Confirmed,Influenza - Avian,H7N9 LPAI,"domestic, chicken",,1,,,,,,,
228020,National authorities,36.596,114.482,Asia,China,Hebei Sheng,Handan City,Unknown,,30/04/2017,Confirmed,Influenza - Avian,H7N9 LPAI,"domestic, chicken",,1,,,,,,,
228019,National authorities,35.298,113.898,Asia,China,Henan Sheng,Xinxiang City,Unknown,,30/04/2017,Confirmed,Influenza - Avian,H7N9 LPAI,"domestic, chicken, environmental sample, unspecified bird",,2,,,,,,,
228018,National authorities,40.287,97.033,Asia,China,Gansu Sheng,Jiuquan City,Unknown,,30/04/2017,Confirmed,Influenza - Avian,H7N9 LPAI,"domestic, chicken",,3,,,,,,,
228017,National authorities,39.386,117.045,Asia,China,Tianjin Shi,Tianjin City,Unknown,,13/05/2017,Confirmed,Influenza - Avian,H7N9 HPAI,"domestic, chicken",,10000,6000,,,,,,
228016,National authorities,41.09,108.266,Asia,China,Nei Mongol Zizhiqu,Wuyuan County,Unknown,23/05/2017,30/05/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,Male,56,1,
228015,National authorities,38.194407,109.716268,Asia,China,Shaanxi Sheng,Yulin,Centroid Admin2,29/05/2017,31/05/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,Female,67,1,
228014,National authorities,1.4557833,30.4850277778,Africa,Democratic Republic of the Congo,Orientale,"Tchomia , Djugu Territory",Unknown,25/04/2017,07/05/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",6215,2218,167,0,0,,0,,
228013,National authorities,1.5993806,30.6071861111,Africa,Democratic Republic of the Congo,Orientale,"JOO, Djugu Territory",Unknown,25/04/2017,07/05/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",8148,6998,6031,0,0,,0,,
227996,National authorities,38.191477,116.901776,Asia,China,Hebei Sheng,Cangzhou,Centroid Admin2,24/05/2017,26/05/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,Male,71,1,
227995,National authorities,29.89425,104.071187,Asia,China,Sichuan Sheng,Meishan,Centroid Admin2,,26/05/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,Male,67,1,
227994,National authorities,28.190383,119.582396,Asia,China,Zhejiang Sheng,Lishui,Centroid Admin2,21/05/2017,26/05/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,Male,71,1,
227993,National authorities,31.439757,120.780204,Asia,China,Jiangsu Sheng,Suzhou,Centroid Admin2,12/05/2017,26/05/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,Male,36,1,
227992,National authorities,40.37,116.84,Asia,China,Beijing Shi,Miyun,Unknown,13/05/2017,26/05/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,Male,51,1,
227991,National authorities,29.87,104.87,Asia,China,Sichuan Sheng,"Yantan district, Zigong city",Unknown,,25/05/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,Male,63,1,
227990,National authorities,32.01,112.12,Asia,China,Hubei Sheng,Xiangcheng District,Unknown,18/05/2017,27/05/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,Male,59,1,
227989,National authorities,38.390549,109.722441,Asia,China,Shaanxi Sheng,"Xiejiawan Village, Yuyang District",Unknown,21/05/2017,29/05/2017,Confirmed,Influenza - Avian,H7N9 HPAI,"domestic, chicken",45000,31700,22000,23000,,,0,,
227981,National authorities,24.926662,39.957156,Asia,Saudi Arabia,Madinah,Madinah,Centroid Admin1,26/05/2017,29/05/2017,Confirmed,MERS-CoV ,,,,,,,,Male,60,1,
227980,OIE,49.975313,32.987132,Europe,Ukraine,Poltavs'ka,Terny,Unknown,22/05/2017,26/05/2017,Confirmed,African swine fever,,"domestic, swine",56,3,3,53,0,,,,
227979,OIE,32.83736,35.386941,Asia,Israel,Northern,Northern,Centroid Admin1,22/05/2017,25/05/2017,Confirmed,Foot and mouth disease,A,"domestic, cattle",68,1,0,0,0,,0,,
227978,OIE,56.2272,24.9258,Europe,Lithuania,Panevezio,Birzai district municipality,Unknown,24/05/2017,25/05/2017,Confirmed,African swine fever,,"wild,wild boar (sus scrofa) (suidae))",,1,0,1,0,,,,
227977,OIE,55.6044,25.5586,Europe,Lithuania,Utenos,Utena district municipality,Unknown,23/05/2017,25/05/2017,Confirmed,African swine fever,,"wild,wild boar (sus scrofa) (suidae))",,1,0,1,0,,,,
227976,OIE,55.5706,24.8639,Europe,Lithuania,Utenos,Anyksciai district municipality,Unknown,18/05/2017,25/05/2017,Confirmed,African swine fever,,"wild,wild boar (sus scrofa) (suidae))",,1,0,1,0,,,,
227975,OIE,55.5706,24.8639,Europe,Lithuania,Utenos,Anyksciai district municipality,Unknown,18/05/2017,25/05/2017,Confirmed,African swine fever,,"wild,wild boar (sus scrofa) (suidae))",,1,1,0,0,,,,
227974,OIE,56.2803,24.9136,Europe,Lithuania,Panevezio,Birzai district municipality,Unknown,16/05/2017,25/05/2017,Confirmed,African swine fever,,"wild,wild boar (sus scrofa) (suidae))",,1,1,0,0,,,,
227973,OIE,54.9881,24.6583,Europe,Lithuania,Vilniaus,Sirvintu district municipality,Unknown,16/05/2017,25/05/2017,Confirmed,African swine fever,,"wild,wild boar (sus scrofa) (suidae))",,1,0,1,0,,,,
227972,OIE,55.5197,25.0142,Europe,Lithuania,Utenos,Anyksciai district municipality,Unknown,13/05/2017,25/05/2017,Confirmed,African swine fever,,"wild,wild boar (sus scrofa) (suidae))",,1,0,1,0,,,,
227971,OIE,55.5469,24.8058,Europe,Lithuania,Utenos,Anyksciai district municipality,Unknown,10/05/2017,25/05/2017,Confirmed,African swine fever,,"wild,wild boar (sus scrofa) (suidae))",,1,1,0,0,,,,
227970,OIE,55.5469,24.8058,Europe,Lithuania,Utenos,Anyksciai district municipality,Unknown,10/05/2017,25/05/2017,Confirmed,African swine fever,,"wild,wild boar (sus scrofa) (suidae))",,3,3,0,0,,,,
227969,OIE,46.987255,4.457127,Europe,France,Bourgogne,SULLY,Unknown,23/05/2017,24/05/2017,Confirmed,Bluetongue,8,"domestic, cattle",149,1,0,0,0,,,,
227968,OIE,46.224162,5.5066,Europe,France,Rhone-Alpes,SONTHONNAX LA MONTAGNE,Unknown,22/05/2017,24/05/2017,Confirmed,Bluetongue,8,"domestic, cattle",272,1,0,0,0,,,,
227967,OIE,46.498407,4.978043,Europe,France,Rhone-Alpes,SERMOYER,Unknown,22/05/2017,24/05/2017,Confirmed,Bluetongue,8,"domestic, cattle",594,21,0,0,0,,,,
227966,OIE,44.87225,1.941577,Europe,France,Midi-Pyrenees,FRAYSSINHES,Unknown,22/05/2017,24/05/2017,Confirmed,Bluetongue,8,"domestic, cattle",224,1,0,0,0,,,,
227965,OIE,44.569158,1.387901,Europe,France,Midi-Pyrenees,SAINT DENIS CATUS,Unknown,22/05/2017,24/05/2017,Confirmed,Bluetongue,8,"domestic, cattle",240,1,0,0,0,,,,
227964,OIE,48.028282,6.322832,Europe,France,Lorraine,LA CHAPELLE AUX BOIS,Unknown,22/05/2017,24/05/2017,Confirmed,Bluetongue,8,"domestic, cattle",420,1,0,0,0,,,,
227963,OIE,47.868114,-0.292686,Europe,France,Pays-de-la-Loire,JUIGNE-SUR-SARTHE,Unknown,22/05/2017,24/05/2017,Confirmed,Bluetongue,8,"domestic, cattle",78,2,0,0,0,,,,
227962,OIE,49.597572,0.838256,Europe,France,Haute-Normandie,CROIX-MARE,Unknown,22/05/2017,24/05/2017,Confirmed,Bluetongue,8,"domestic, cattle",261,2,0,0,0,,,,
227961,OIE,45.839189,2.915388,Europe,France,Auvergne,SAINT-OURS,Unknown,22/05/2017,24/05/2017,Confirmed,Bluetongue,8,"domestic, cattle",68,1,0,0,0,,,,
227960,OIE,47.80144,-0.864255,Europe,France,Pays-de-la-Loire,MEE,Unknown,19/05/2017,24/05/2017,Confirmed,Bluetongue,8,"domestic, cattle",369,44,0,0,0,,,,
227959,OIE,47.80144,-0.864255,Europe,France,Pays-de-la-Loire,MEE,Unknown,05/05/2017,24/05/2017,Confirmed,Bluetongue,8,"domestic, cattle",240,2,0,0,0,,,,
227958,OIE,45.70082,2.653698,Europe,France,Auvergne,BRIFFONS,Unknown,04/05/2017,24/05/2017,Confirmed,Bluetongue,8,"domestic, cattle",72,1,0,0,0,,,,
227957,OIE,51.97,8.72,Europe,Germany,Nordrhein-Westfalen,Lippe,Unknown,09/05/2017,26/05/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,accipitridae (accipitridae))",,1,1,0,0,,,,
227956,OIE,52.98,8.26,Europe,Germany,Niedersachsen,Oldenburg,Unknown,11/04/2017,26/05/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,accipitridae (accipitridae))",,1,1,0,0,,,,
227955,OIE,53.23,7.7,Europe,Germany,Niedersachsen,Leer,Unknown,12/12/2016,26/05/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, goose",,1,1,0,0,,,,
227954,OIE,24.573,112.088,Asia,China,Guangdong Sheng,Qingyuan,Unknown,15/05/2017,23/05/2017,Confirmed,Foot and mouth disease,O,"domestic, cattle",85,55,0,85,0,,,,
227942,OIE,44.16,87.99,Asia,China,Xinjiang Uygur Zizhiqu,Changji Hui Autonomous Prefecture,Exact,28/04/2017,24/05/2017,Confirmed,Foot and mouth disease,A,"domestic, cattle",275,16,0,275,0,,,,
227941,OIE,41.21,79.22,Asia,China,Xinjiang Uygur Zizhiqu,Aksu,Exact,24/04/2017,24/05/2017,Confirmed,Foot and mouth disease,A,"domestic, cattle",1035,221,32,1003,0,,,,
227940,OIE,49.915693,34.011666,Europe,Ukraine,Poltavs'ka,Velykyi Perviz,Exact,20/05/2017,23/05/2017,Confirmed,African swine fever,,"domestic, swine",5,1,1,4,0,,,,
227938,OIE,41.927361,22.386666,Europe,North Macedonia,Kocani,Beli,Exact,19/04/2017,22/05/2017,Confirmed,Lumpy skin disease,,"domestic, cattle",15,1,0,1,0,,,,
227937,OIE,41.894963,20.904948,Europe,North Macedonia,Gostivar,Gradets,Exact,04/01/2017,22/05/2017,Confirmed,Lumpy skin disease,,"domestic, cattle",34,2,0,2,0,,,,
227936,OIE,56.679643,47.902547,Europe,Russian Federation,Mariy-el Rep.,Dorozhyy,Exact,17/05/2017,22/05/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",30,20,20,10,0,,,,
227935,OIE,54.308222,51.143777,Europe,Russian Federation,Samarskaya Oblast,Krasnaya gorka,Exact,11/05/2017,22/05/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",70,24,12,58,0,,,,
227934,OIE,32.02978,12.57287,Africa,Libya,Yafran (yefren),Alsabta,Exact,08/05/2017,19/05/2017,Confirmed,Influenza - Avian,H7 LPAI,"domestic, unspecified bird",20,,1,19,,,,,
227933,OIE,24.545357,27.173564,Africa,Egypt,New Valley,Alhendaw,Exact,02/02/2017,22/05/2017,Confirmed,Sheep pox and goat pox,,"domestic, goats, domestic, sheep",10,2,,,,,,,
227926,National authorities,21.543489,39.172989,Asia,Saudi Arabia,Makkah,Jeddah,Unknown,15/05/2017,25/05/2017,Confirmed,MERS-CoV ,,,,,,,,Male,53,1,
227925,National authorities,25.305276,51.505555,Asia,Qatar,Ad Dawhah,Ad Dawhah,Centroid Admin1,,24/05/2017,Confirmed,MERS-CoV ,,,,,,,,Male,29,1,
227917,National authorities,39.397175,117.389246,Asia,China,Tianjin Shi,Tianjin Shi,Centroid Admin1,26/04/2017,12/05/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,Male,35,1,
227916,National authorities,39.435,111.5125,Asia,China,Shanxi Sheng,Xinzhou,Unknown,07/05/2017,23/05/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,Male,56,1,
227915,National authorities,29.3375,104.777222,Asia,China,Sichuan Sheng,Zigong,Unknown,12/05/2017,21/05/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,Male,44,1,
227914,National authorities,37.386944,118.02,Asia,China,Shandong Sheng,Binzhou,Unknown,07/05/2017,20/05/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,
227913,National authorities,38.04,114.5,Asia,China,Hebei Sheng,Shijiazhuang,Unknown,07/05/2017,19/05/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,
