Id,source,latitude,longitude,region,country,admin1,localityName,localityQuality,observationDate,reportingDate,status,disease,serotypes,speciesDescription,sumAtRisk,sumCases,sumDeaths,sumDestroyed,sumSlaughtered,humansGenderDesc,humansAge,humansAffected,humansDeaths
175736,National authorities,0.34269,101.125832,Asia,Indonesia,Riau,BUKIT SEMBILAN,Unknown,10/03/2013,12/03/2013,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",16,,10,,2,,,,
175735,National authorities,0.34269,101.125832,Asia,Indonesia,Riau,BUKIT SEMBILAN,Unknown,12/03/2013,12/03/2013,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,10,,,,,,
175734,National authorities,0.168146,101.113274,Asia,Indonesia,Riau,LANGGINI,Unknown,13/03/2013,13/03/2013,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,13,,,,,,
175733,National authorities,-5.417616,104.7261,Asia,Indonesia,Lampung,LANDBAW,Unknown,27/02/2013,01/03/2013,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,,
175732,National authorities,-5.013223,105.452021,Asia,Indonesia,Lampung,RUKTI SEDIO,Unknown,04/03/2013,04/03/2013,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,28,,,,,,
175731,National authorities,1.033641,103.950585,Asia,Indonesia,Kepulauan-riau,SEI LEKOP,Unknown,14/03/2013,14/03/2013,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,3,,,,,,
175730,National authorities,1.038656,104.121125,Asia,Indonesia,Kepulauan-riau,KABIL,Unknown,08/03/2013,08/03/2013,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,6,,,,,,
175729,National authorities,-0.457974,117.244836,Asia,Indonesia,Kalimantan Timur,SAMBUTAN,Unknown,05/03/2013,05/03/2013,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,1,,,,,,
175728,National authorities,-7.190375,113.522589,Asia,Indonesia,Jawa Timur,PADEMAWU,Unknown,10/03/2013,10/03/2013,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,98,,,,,,
175727,National authorities,-7.116531,113.51452,Asia,Indonesia,Jawa Timur,BLUMBUNGAN,Unknown,10/03/2013,10/03/2013,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,90,,,,,,
175726,National authorities,-8.224596,113.664899,Asia,Indonesia,Jawa Timur,PANCAKARYA,Unknown,14/03/2013,14/03/2013,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck",,,1000,,,,,,
175725,National authorities,-7.148292,112.050558,Asia,Indonesia,Jawa Timur,DRAJAT,Unknown,13/03/2013,13/03/2013,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, quail",,,1935,,,,,,
175724,National authorities,-8.469896,114.254363,Asia,Indonesia,Jawa Timur,KRADENAN,Unknown,15/03/2013,15/03/2013,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck",,,4,,,,,,
175723,National authorities,-6.736362,108.176298,Asia,Indonesia,Jawa Barat,KARANG SAMBUNG,Unknown,25/03/2013,25/03/2013,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck",,,60,,,,,,
175722,National authorities,-7.369438,108.617031,Asia,Indonesia,Jawa Barat,MUKTISARI,Unknown,28/03/2013,28/03/2013,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,40,,,,,,
175721,National authorities,-6.357401,108.21661,Asia,Indonesia,Jawa Barat,PRANGGONG,Unknown,21/03/2013,21/03/2013,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck",,,400,,,,,,
175720,National authorities,-3.868987,102.325349,Asia,Indonesia,Bengkulu,SUMUR DEWA,Unknown,08/03/2013,08/03/2013,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,19,,,,,,
175719,National authorities,-8.540453,115.048925,Asia,Indonesia,Bali,BELUMBANG,Unknown,20/03/2013,20/03/2013,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck",,,525,,,,,,
175718,National authorities,-8.714456,115.209906,Asia,Indonesia,Bali,PEDUNGAN,Unknown,14/03/2013,14/03/2013,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,33,,,,,,
175716,OIE,40.8,80.37,Asia,China,Xinjiang Uygur Zizhiqu,Soukeman,Unknown,07/05/2013,07/05/2013,Confirmed,Foot and mouth disease,A,"domestic, cattle, domestic, sheep",239,16,0,239,0,,,,
175715,National authorities,26.732162,32.060659,Africa,Egypt,Suhag,Gohina District,Centroid Admin1,25/04/2013,05/05/2013,Confirmed,Influenza - Avian,H5N1 HPAI,,,,,,,,,1,1
175713,OIE,32.327683,35.292092,Asia,West Bank,Jenin,Siris,Unknown,15/04/2013,05/05/2013,Confirmed,Lumpy skin disease,,"domestic, cattle",1,1,0,0,0,,,,
175712,OIE,32.454007,35.25528,Asia,West Bank,Jenin,Arqa,Unknown,15/04/2013,05/05/2013,Confirmed,Lumpy skin disease,,"domestic, cattle",2,1,1,0,0,,,,
175711,OIE,32.471219,35.199257,Asia,West Bank,Jenin,Arqa,Unknown,15/04/2013,05/05/2013,Confirmed,Lumpy skin disease,,"domestic, cattle",5,1,0,0,0,,,,
175710,OIE,32.457572,35.229827,Asia,West Bank,Jenin,Kafer Qud,Unknown,15/04/2013,05/05/2013,Confirmed,Lumpy skin disease,,"domestic, cattle",5,1,0,0,0,,,,
175709,OIE,32.316595,35.187173,Asia,West Bank,Jenin,Silat al-Dahr,Unknown,15/04/2013,05/05/2013,Confirmed,Lumpy skin disease,,"domestic, cattle",5,5,3,0,0,,,,
175708,OIE,32.327683,35.292092,Asia,West Bank,Jenin,Siris,Unknown,15/04/2013,05/05/2013,Confirmed,Lumpy skin disease,,"domestic, cattle",1,1,0,0,0,,,,
175707,OIE,32.457572,35.229827,Asia,West Bank,Jenin,Kafer Qud,Unknown,15/04/2013,05/05/2013,Confirmed,Lumpy skin disease,,"domestic, cattle",4,3,0,0,0,,,,
175706,OIE,32.316595,35.187173,Asia,West Bank,Jenin,Silat al-Dahr,Unknown,15/04/2013,05/05/2013,Confirmed,Lumpy skin disease,,"domestic, cattle",30,3,3,0,0,,,,
175703,National authorities,53.1682,25.7913,Europe,Belarus,Brest,"Vostochny, BaranovichiBakeries OJSC",Unknown,25/04/2013,05/05/2013,Confirmed,Porcine reproductive and respiratory syndrome,,"domestic, swine",40058,3260,2458,0,0,,,,
175702,OIE,32.369593,35.072822,Asia,West Bank,Tulkarm,ATIL 3,Unknown,24/02/2013,05/05/2013,Confirmed,Bluetongue,4,"domestic, goat/sheep ",200,7,0,0,0,,,,
175701,OIE,32.369593,35.072822,Asia,West Bank,Tulkarm,ATIL 1,Unknown,15/01/2013,05/05/2013,Confirmed,Bluetongue,4,"domestic, sheep",25,2,0,0,0,,,,
175700,OIE,32.369593,35.072822,Asia,West Bank,Tulkarm,ATIL 2,Unknown,15/01/2013,05/05/2013,Confirmed,Bluetongue,4,"domestic, sheep",80,20,0,0,0,,,,
175699,OIE,32.310448,35.0445,Asia,West Bank,Tulkarm,Danaba,Unknown,15/01/2013,05/05/2013,Confirmed,Bluetongue,4,"domestic, goat/sheep ",75,7,4,0,0,,,,
175698,National authorities,23.020614,113.751372,Asia,China,Guangdong Sheng,"Sanniao Wholesale Market, Dongguan City",Exact,05/05/2013,05/05/2013,Confirmed,Influenza - Avian,H7N9 LPAI,"domestic, chicken",,1,,,,,,,
175697,National authorities,28.430933,115.969881,Asia,China,Jiangxi Sheng,"Xiangtangzhen, Nanchang County, Nanchang City",Exact,05/05/2013,05/05/2013,Confirmed,Influenza - Avian,H7N9 LPAI,"domestic, chicken",,1,,,,,,,
175696,National authorities,34.795064,117.263164,Asia,China,Shandong Sheng,"Xingfulu market, Xuecheng, Zaozhuang City",Exact,05/05/2013,05/05/2013,Confirmed,Influenza - Avian,H7N9 LPAI,"domestic, unspecified bird",,,,,,,,,
175695,National authorities,-8.811325,-75.470029,Americas,Peru,Ucayali,Padre Abad,Centroid Admin2,,25/10/2006,Confirmed,Rabies,,"domestic, unspecified mammal",,1,,,,,,,
175694,National authorities,-13.978086,-73.499684,Americas,Peru,Apurímac,Pacucha,Centroid Admin2,,25/10/2006,Confirmed,Rabies,,"domestic, goat",,1,,,,,,,
175693,National authorities,-5.198636,-80.574891,Americas,Peru,Piura,Catacaos,Centroid Admin2,,25/10/2006,Confirmed,Classical swine fever,,"domestic, swine",,2,,,,,,,
175692,National authorities,26.046586,119.273675,Asia,China,Fujian Sheng,"Cangshan district, Fuzhou",Exact,26/04/2013,06/05/2013,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,0
175691,National authorities,25.529303,119.521375,Asia,China,Fujian Sheng,"Sanshanzhen, Fuqing, Fuzhou City",Exact,29/04/2013,04/05/2013,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,0
175690,National authorities,26.726611,110.631911,Asia,China,Hunan Sheng,"Wugang City, Shaoyang City",Exact,23/04/2013,01/05/2013,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,0
175689,National authorities,26.06712,119.2381,Asia,China,Fujian Sheng,"Cangshan district, Fuzhou",Exact,21/04/2013,30/04/2013,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,0
175688,WHO,25.307408,49.505081,Asia,Saudi Arabia,Eastern Province,Al Hassa,Centroid Locality,,02/05/2013,Confirmed,MERS-CoV ,,,,,,,,,,7,7
175687,OIE,41.07,22.85,Europe,Greece,Kentriki Makedonia,Koromilia ,Unknown,17/04/2013,06/05/2013,Confirmed,Rabies,,"wild, red fox",,1,1,,,,,,
175684,OIE,32.317493,35.187219,Asia,West Bank,Jenin,Silat al Dhr ,Unknown,15/04/2013,30/04/2013,Confirmed,Lumpy skin disease,,"domestic, cattle",150,11,1,0,0,,,,
175683,OIE,32.455588,35.262173,Asia,West Bank,Jenin,Burqin ,Unknown,15/04/2013,30/04/2013,Confirmed,Lumpy skin disease,,"domestic, cattle",4,2,1,0,0,,,,
175682,OIE,32.41534,35.232993,Asia,West Bank,Jenin,Judeida ,Unknown,15/04/2013,30/04/2013,Confirmed,Lumpy skin disease,,"domestic, cattle",2,2,0,0,0,,,,
175681,OIE,32.403422,35.207342,Asia,West Bank,Jenin,Arraba ,Unknown,15/04/2013,30/04/2013,Confirmed,Lumpy skin disease,,"domestic, cattle",6,1,0,0,0,,,,
175680,OIE,32.317493,35.187219,Asia,West Bank,Jenin,Silat al Dhr,Unknown,15/04/2013,30/04/2013,Confirmed,Lumpy skin disease,,"domestic, cattle",28,9,4,0,0,,,,
175679,OIE,32.317493,35.187219,Asia,West Bank,Jenin,Silat al Dhr,Unknown,15/04/2013,30/04/2013,Confirmed,Lumpy skin disease,,"domestic, cattle",30,2,2,0,0,,,,
175678,OIE,32.41534,35.232993,Asia,West Bank,Jenin,Judeida,Unknown,15/04/2013,30/04/2013,Confirmed,Lumpy skin disease,,"domestic, cattle",1,1,0,0,0,,,,
175677,OIE,32.18173,35.090868,Asia,West Bank,Qalqiliya,Kafer Laqif ,Unknown,15/04/2013,30/04/2013,Confirmed,Lumpy skin disease,,"domestic, cattle",2,1,0,0,0,,,,
175676,OIE,32.348894,35.271729,Asia,West Bank,Jenin,Meithalun  ,Unknown,15/04/2013,30/04/2013,Confirmed,Lumpy skin disease,,"domestic, cattle",1,1,0,0,0,,,,
175675,OIE,-3.5029321,141.68344275,Oceania,Papua New Guinea,West Sepik,Wutung ,Unknown,06/03/2013,03/05/2013,Confirmed,Newcastle disease,,"domestic, unspecified bird",167,17,17,0,0,,,,
175674,OIE,32.403422,35.207342,Asia,West Bank,Jenin,Arraba ,Unknown,15/04/2013,30/04/2013,Confirmed,Lumpy skin disease,,"domestic, cattle",6,1,0,0,0,,,,
175673,OIE,32.317493,35.187219,Asia,West Bank,Jenin,Silat al Dhr,Unknown,15/04/2013,30/04/2013,Confirmed,Lumpy skin disease,,"domestic, cattle",150,11,1,0,0,,,,
175672,OIE,32.430414,35.345412,Asia,West Bank,Jenin,Umm,Unknown,15/04/2013,30/04/2013,Confirmed,Lumpy skin disease,,"domestic, cattle",20,2,0,0,0,,,,
175671,OIE,32.327341,35.294267,Asia,West Bank,Jenin,Siris,Unknown,15/04/2013,30/04/2013,Confirmed,Lumpy skin disease,,"domestic, cattle",1,1,0,0,0,,,,
175670,OIE,32.41534,35.232993,Asia,West Bank,Jenin,Judeida,Unknown,15/04/2013,30/04/2013,Confirmed,Lumpy skin disease,,"domestic, cattle",1,1,0,0,0,,,,
175669,OIE,32.18173,35.090868,Asia,West Bank,Qalqiliya,Kafer Laqif,Unknown,15/04/2013,30/04/2013,Confirmed,Lumpy skin disease,,"domestic, cattle",2,1,0,0,0,,,,
175668,OIE,32.41534,35.232993,Asia,West Bank,Jenin,Judeida,Unknown,15/04/2013,30/04/2013,Confirmed,Lumpy skin disease,,"domestic, cattle",2,1,0,0,0,,,,
175667,OIE,32.317493,35.187219,Asia,West Bank,Jenin,Silat al Dhr ,Unknown,15/04/2013,30/04/2013,Confirmed,Lumpy skin disease,,"domestic, cattle",41,4,0,0,0,,,,
175666,OIE,32.348894,35.271729,Asia,West Bank,Jenin,Meithalun ,Unknown,15/04/2013,30/04/2013,Confirmed,Lumpy skin disease,,"domestic, cattle",1,1,0,0,0,,,,
175665,OIE,32.41534,35.232993,Asia,West Bank,Jenin,Judeida ,Unknown,15/04/2013,30/04/2013,Confirmed,Lumpy skin disease,,"domestic, cattle",2,2,0,0,0,,,,
175664,OIE,32.403422,35.207342,Asia,West Bank,Jenin,Arraba ,Unknown,15/04/2013,30/04/2013,Confirmed,Lumpy skin disease,,"domestic, cattle",3,1,0,0,0,,,,
175663,OIE,32.485282,35.280382,Asia,West Bank,Jenin,Kafer Dan ,Unknown,15/04/2013,30/04/2013,Confirmed,Lumpy skin disease,,"domestic, cattle",1,1,0,0,0,,,,
175662,OIE,31.439142,35.102286,Asia,West Bank,Al Khalil (Hebron),Al Baraka ,Unknown,14/04/2013,30/04/2013,Confirmed,Lumpy skin disease,,"domestic, cattle",300,4,0,0,0,,,,
175661,OIE,31.531798,35.100292,Asia,West Bank,Al Khalil (Hebron),Hebron ,Unknown,11/04/2013,30/04/2013,Confirmed,Lumpy skin disease,,"domestic, cattle",250,3,0,0,0,,,,
175660,OIE,31.444641,35.102286,Asia,West Bank,Al Khalil (Hebron),Yatta ,Unknown,10/04/2013,30/04/2013,Confirmed,Lumpy skin disease,,"domestic, cattle",70,2,0,0,0,,,,
175659,OIE,27.49,83.5167,Asia,Nepal,Western,Pokharvindi 2,Unknown,21/04/2013,27/04/2013,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",250,50,50,200,0,,,,
175658,OIE,27.5872,85.3147,Asia,Nepal,Central,Chapagaun 2 ,Unknown,23/04/2013,27/04/2013,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken, domestic, duck, domestic, unspecified bird",20,7,7,13,0,,,,
175657,OIE,27.4951,83.5367,Asia,Nepal,Western,Pokharvindi 7 ,Unknown,19/04/2013,26/04/2013,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",500,163,163,337,0,,,,
175654,OIE,32.317493,35.187219,Asia,West Bank,Jenin,Silat al Dhr,Unknown,04/04/2013,30/04/2013,Confirmed,Lumpy skin disease,,"domestic, cattle",150,10,0,0,0,,,,
175653,OIE,32.209696,35.333813,Asia,West Bank,Nablus,Salem,Unknown,02/04/2013,30/04/2013,Confirmed,Lumpy skin disease,,"domestic, cattle",8,1,0,0,0,,,,
175652,OIE,32.209696,35.333813,Asia,West Bank,Nablus,Salem,Unknown,02/04/2013,30/04/2013,Confirmed,Lumpy skin disease,,"domestic, cattle",2,2,1,0,0,,,,
175651,OIE,31.506522,35.027501,Asia,West Bank,Al Khalil (Hebron),Edhna,Unknown,31/03/2013,30/04/2013,Confirmed,Lumpy skin disease,,"domestic, cattle",80,1,0,0,0,,,,
175650,OIE,32.209696,35.333813,Asia,West Bank,Nablus,Salem,Unknown,25/03/2013,30/04/2013,Confirmed,Lumpy skin disease,,"domestic, cattle",8,2,1,0,0,,,,
175649,OIE,32.209696,35.333813,Asia,West Bank,Nablus,Salem,Unknown,25/03/2013,30/04/2013,Confirmed,Lumpy skin disease,,"domestic, cattle",1,1,1,0,0,,,,
175648,OIE,32.152569,35.045495,Asia,West Bank,Qalqiliya,Kafer Thulth,Unknown,21/03/2013,30/04/2013,Confirmed,Lumpy skin disease,,"domestic, cattle",2,1,0,0,0,,,,
175647,OIE,32.199562,35.21406,Asia,West Bank,Nablus,TAL,Unknown,19/03/2013,30/04/2013,Confirmed,Lumpy skin disease,,"domestic, cattle",80,54,13,0,0,,,,
175646,OIE,32.199562,35.21406,Asia,West Bank,Nablus,Kafer Thulth,Unknown,19/03/2013,30/04/2013,Confirmed,Lumpy skin disease,,"domestic, cattle",7,3,2,0,0,,,,
175645,OIE,32.19022,35.293291,Asia,West Bank,Nablus,Rujeib,Unknown,18/03/2013,30/04/2013,Confirmed,Lumpy skin disease,,"domestic, cattle",16,8,5,0,0,,,,
175644,OIE,32.18772,34.975135,Asia,West Bank,Qalqiliya,Wad Qana,Unknown,17/03/2013,30/04/2013,Confirmed,Lumpy skin disease,,"domestic, cattle",17,8,0,0,0,,,,
175643,OIE,32.442991,35.203557,Asia,West Bank,Jenin,Kufeirat,Unknown,15/03/2013,30/04/2013,Confirmed,Lumpy skin disease,,"domestic, cattle",22,6,6,0,0,,,,
175642,OIE,32.19022,35.293291,Asia,West Bank,Nablus,Rujeb,Unknown,12/03/2013,30/04/2013,Confirmed,Lumpy skin disease,,"domestic, cattle",6,4,1,0,0,,,,
175641,OIE,32.19022,35.19022,Asia,West Bank,Nablus,Rujeb,Unknown,11/03/2013,30/04/2013,Confirmed,Lumpy skin disease,,"domestic, cattle",15,6,2,0,0,,,,
175640,OIE,32.19022,35.293291,Asia,West Bank,Nablus,Rujeb,Unknown,11/03/2013,30/04/2013,Confirmed,Lumpy skin disease,,"domestic, cattle",20,9,5,0,0,,,,
175639,National authorities,-13.453093,-73.650422,Americas,Peru,Apurímac,Chincheros,Centroid Locality,,30/04/2013,Confirmed,Rabies,,"domestic, cattle",9,1,1,,,,,,
175638,National authorities,-13.297989,-75.961255,Americas,Peru,Ica,Chincha,Centroid Admin2,,30/04/2013,Confirmed,Classical swine fever,,"domestic, swine",4,3,0,,,,,,
175636,National authorities,30.021,31.175,Africa,Egypt,Giza,Kafr tohormos,Centroid Locality,23/04/2013,24/04/2013,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck, domestic, goose, domestic, turkey, domestic, unspecified bird",,20,,20,,,,,
175635,National authorities,30.621,32.559,Africa,Egypt,Ismailia,Ismailia Deseret rood,Centroid Locality,18/04/2013,19/04/2013,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,9050,,9050,,,,,
175634,OIE,32.4762447667,34.9712437192,Asia,Israel,Haifa,PARDES HANNA- KARKUR,Unknown,18/04/2013,28/04/2013,Confirmed,Newcastle disease,,"domestic, unspecified bird",24500,500,200,24300,,,,,
175633,OIE,50.865,80.9036,Asia,Kazakhstan,Vostochno-kazachstanskaya,Makanchi,Unknown,19/04/2013,29/04/2013,Confirmed,Newcastle disease,,"domestic, unspecified bird",,31,31,48,,,,,
175632,National authorities,-5.107079,-78.425647,Americas,Peru,Amazonas,Aramango,Centroid Admin2,,13/10/2006,Confirmed,Rabies,,"domestic, cattle",,1,,,,,,,
175631,National authorities,-13.978086,-73.499684,Americas,Peru,Apurímac,Andarapa,Centroid Admin2,,13/10/2006,Confirmed,Rabies,,"domestic, cattle",,1,,,,,,,
175630,National authorities,-13.978086,-73.499684,Americas,Peru,Apurímac,Talavera,Centroid Admin2,,13/10/2006,Confirmed,Rabies,,"domestic, cattle",,1,,,,,,,
175629,National authorities,-13.978086,-73.499684,Americas,Peru,Apurímac,Kishuara,Centroid Admin2,,13/10/2006,Confirmed,Rabies,,"domestic, cattle",,1,,,,,,,
175628,National authorities,-2.29087,-74.125694,Americas,Peru,Loreto,Equitos,Centroid Admin2,,13/10/2006,Confirmed,Rabies,,"domestic, cattle",,1,,,,,,,
175627,National authorities,-13.374975,-73.712657,Americas,Peru,Apurímac,HUACCANA,Unknown,,23/04/2013,Confirmed,Rabies,,"domestic, cattle",11,1,1,,,,,,
175626,National authorities,-13.063093,-73.938791,Americas,Peru,Ayacucho,Patibamba,Unknown,,23/04/2013,Confirmed,Rabies,,"domestic, cattle",2,,1,,,,,,
175625,National authorities,-13.50566,-73.242914,Americas,Peru,Apurímac,Pacalla,Unknown,,23/04/2013,Confirmed,Rabies,,"domestic, cattle",23,,1,,,,,,
175624,National authorities,-13.534007,-73.738424,Americas,Peru,Apurímac,Cayara,Unknown,,23/04/2013,Confirmed,Rabies,,"domestic, swine",5,,1,,,,,,
175623,National authorities,-13.489653,-72.570836,Americas,Peru,Cusco,Cc. Rampac Puntaja,Unknown,,23/04/2013,Confirmed,Rabies,,"domestic, cattle",26,,1,,,,,,
175621,National authorities,-11.917406,-77.119343,Americas,Peru,Callao,VENTANILLA,Unknown,,18/04/2013,Confirmed,Classical swine fever,,"domestic, swine",150,2,0,,,,,,
