Id,source,latitude,longitude,region,country,admin1,localityName,localityQuality,observationDate,reportingDate,status,disease,serotypes,speciesDescription,sumAtRisk,sumCases,sumDeaths,sumDestroyed,sumSlaughtered,humansGenderDesc,humansAge,humansAffected,humansDeaths
284948,OIE,52.03,14.6,Europe,Germany,Brandenburg,	Schenkendöbern,Exact,15/12/2020,22/12/2020,Confirmed,African swine fever,,"wild,wild boar:sus scrofa (suidae))",,2,2,,,,0,,
284947,National authorities,52.6,14.59,Europe,Germany,Brandenburg,Bleyen-Genschmar,Exact,16/12/2020,18/12/2020,Confirmed,African swine fever,,"wild,wild boar:sus scrofa (suidae))",,2,2,,,,0,,
284945,OIE,52.07,14.54,Europe,Germany,Brandenburg,Neuzelle,Exact,10/12/2020,22/12/2020,Confirmed,African swine fever,,"wild,wild boar:sus scrofa (suidae))",18,16,2,,,,0,,
284944,OIE,52.14,14.43,Europe,Germany,Brandenburg,Grunow-Dammendorf,Exact,10/12/2020,22/12/2020,Confirmed,African swine fever,,"wild,wild boar:sus scrofa (suidae))",,2,2,,,,0,,
284943,OIE,52.1,14.42,Europe,Germany,Brandenburg,Friedland,Exact,10/12/2020,22/12/2020,Confirmed,African swine fever,,"wild,wild boar:sus scrofa (suidae))",21,17,4,,,,0,,
284931,National authorities,52.6,14.5,Europe,Germany,Brandenburg,Märkisch-Oderland,Unknown,23/12/2020,24/12/2020,Confirmed,African swine fever,,"wild,wild boar:sus scrofa (suidae))",,5,5,,,,0,,
284922,National authorities,51.15,14.96,Europe,Germany,Sachsen,Gorlitz,Unknown,22/12/2020,23/12/2020,Confirmed,African swine fever,,"wild,wild boar:sus scrofa (suidae))",,5,5,,,,0,,
284921,National authorities,52.1,14.4,Europe,Germany,Brandenburg,Oder-spree,Unknown,22/12/2020,23/12/2020,Confirmed,African swine fever,,"wild,wild boar:sus scrofa (suidae))",,5,5,,,,0,,
284919,National authorities,18.42,105.89,Asia,Viet Nam,Ha Tinh,Mai Phụ  commune,Unknown,,17/12/2020,Confirmed,Lumpy skin disease,,"domestic, cattle",,,,,,,0,,
284918,National authorities,17.026,106.961,Asia,Viet Nam,Quang Tri,Trung Nam communes,Centroid Admin2,06/12/2020,15/12/2020,Confirmed,Lumpy skin disease,,"domestic, cattle",,1,,,,,0,,
284917,National authorities,37.31539,105.974,Asia,China,Ningxia Huizu Zizhiqu,Ningxia Huizu Zizhiqu,Centroid Admin1,30/11/2020,12/12/2020,Confirmed,Lumpy skin disease,,"domestic, cattle",,729,1,729,,,,,
284916,National authorities,23.90763,108.99938,Asia,China,Guangxi Zhuangzu Zizhiqu,Guangxi Zhuangzu Zizhiqu,Centroid Admin1,30/11/2020,12/12/2020,Confirmed,Lumpy skin disease,,"domestic, cattle",,2,,2,,,,,
