Id,source,latitude,longitude,region,country,admin1,localityName,localityQuality,observationDate,reportingDate,status,disease,serotypes,speciesDescription,sumAtRisk,sumCases,sumDeaths,sumDestroyed,sumSlaughtered,humansGenderDesc,humansAge,humansAffected,humansDeaths
235405,OIE,56.81,22.9289,Europe,Latvia,Tukuma,Irlavas parish,Exact,23/03/2018,29/03/2018,Confirmed,African swine fever,,"wild,wild boar (sus scrofa) (suidae))",,4,4,,,,,,
235404,OIE,56.8717,26.6028,Europe,Latvia,Madonas,Indranu parish,Exact,22/03/2018,29/03/2018,Confirmed,African swine fever,,"wild,wild boar (sus scrofa) (suidae))",,1,,1,,,,,
235403,OIE,56.8294,26.1472,Europe,Latvia,Madonas,Marcienas parish,Exact,21/03/2018,29/03/2018,Confirmed,African swine fever,,"wild,wild boar (sus scrofa) (suidae))",,1,,1,,,,,
235402,OIE,56.8475,23.9175,Europe,Latvia,Rigas,Marupes parish,Exact,21/03/2018,29/03/2018,Confirmed,African swine fever,,"wild,wild boar (sus scrofa) (suidae))",,1,1,,,,,,
235401,OIE,57.1275,25.5728,Europe,Latvia,Cesu,Taurenes parish,Exact,19/03/2018,29/03/2018,Confirmed,African swine fever,,"wild,wild boar (sus scrofa) (suidae))",,1,,1,,,,,
235400,OIE,56.9608,22.5669,Europe,Latvia,Tukuma,Vanes parish,Exact,16/03/2018,26/03/2018,Confirmed,African swine fever,,"wild,wild boar (sus scrofa) (suidae))",,1,,1,,,,,
235399,OIE,56.1842,26.7794,Europe,Latvia,Preilu,Aizkalnes parish,Exact,16/03/2018,26/03/2018,Confirmed,African swine fever,,"wild,wild boar (sus scrofa) (suidae))",,1,,1,,,,,
235398,OIE,57.2892,22.9675,Europe,Latvia,Talsu,Laucienes parish,Exact,15/03/2018,26/03/2018,Confirmed,African swine fever,,"wild,wild boar (sus scrofa) (suidae))",,1,,1,,,,,
235397,OIE,57.2375,23.0142,Europe,Latvia,Talsu,Kulciema parish,Exact,15/03/2018,26/03/2018,Confirmed,African swine fever,,"wild,wild boar (sus scrofa) (suidae))",,1,1,,,,,,
235396,OIE,57.9381,25.465,Europe,Latvia,Valmieras,Nauksenu parish,Exact,14/03/2018,26/03/2018,Confirmed,African swine fever,,"wild,wild boar (sus scrofa) (suidae))",,1,,1,,,,,
235395,OIE,56.9217,25.9714,Europe,Latvia,Madonas,Aronas parish,Exact,14/03/2018,26/03/2018,Confirmed,African swine fever,,"wild,wild boar (sus scrofa) (suidae))",,2,,2,,,,,
235394,OIE,57.2814,27.0106,Europe,Latvia,Gulbenes,Stamerienas parish,Exact,14/03/2018,26/03/2018,Confirmed,African swine fever,,"wild,wild boar (sus scrofa) (suidae))",,1,,1,,,,,
235393,OIE,57.1117,22.6686,Europe,Latvia,Talsu,Virbu parish,Exact,14/03/2018,26/03/2018,Confirmed,African swine fever,,"wild,wild boar (sus scrofa) (suidae))",,1,,1,,,,,
235392,OIE,57.1517,22.2847,Europe,Latvia,Talsu,Gibulu parish,Exact,13/03/2018,26/03/2018,Confirmed,African swine fever,,"wild,wild boar (sus scrofa) (suidae))",,1,1,,,,,,
235391,OIE,56.9208,22.9903,Europe,Latvia,Tukuma,Irlavas parish,Exact,13/03/2018,26/03/2018,Confirmed,African swine fever,,"wild,wild boar (sus scrofa) (suidae))",,1,,1,,,,,
235390,OIE,56.6836,24.1542,Europe,Latvia,Rigas,Olaines parish,Exact,12/03/2018,26/03/2018,Confirmed,African swine fever,,"wild,wild boar (sus scrofa) (suidae))",,1,,1,,,,,
235389,OIE,56.8208,23.9344,Europe,Latvia,Rigas,Olaines parish,Exact,12/03/2018,26/03/2018,Confirmed,African swine fever,,"wild,wild boar (sus scrofa) (suidae))",,1,,1,,,,,
235388,OIE,56.8258,22.9317,Europe,Latvia,Tukuma,Irlavas parish,Exact,12/03/2018,26/03/2018,Confirmed,African swine fever,,"wild,wild boar (sus scrofa) (suidae))",,1,,1,,,,,
235387,OIE,57.3756,22.0969,Europe,Latvia,Ventspils,Puzes parish,Exact,12/03/2018,26/03/2018,Confirmed,African swine fever,,"wild,wild boar (sus scrofa) (suidae))",,3,3,,,,,,
235386,OIE,54.339444,20.312778,Europe,Poland,Warminsko-Mazurskie,Gniewkowo ,Exact,21/03/2018,06/04/2018,Confirmed,African swine fever,,"wild,wild boar (sus scrofa) (suidae))",,1,1,,,,0,,
235385,National authorities,21.42,40.49,Asia,Saudi Arabia,Makkah,Al Hawija,Unknown,04/04/2018,08/04/2018,Confirmed,MERS-CoV ,,,,,,,,Male,85,1,
235384,OIE,34.231195,109.128274,Asia,China,Shaanxi Sheng,Xi'an,Centroid Admin2,31/05/2017,01/06/2017,Confirmed,Influenza - Avian,H7N9 HPAI,"environmental sample, unspecified env. sample",,,,,,,0,,
235383,OIE,34.354706,107.372825,Asia,China,Shaanxi Sheng,Baoji,Centroid Admin2,31/05/2017,01/06/2017,Confirmed,Influenza - Avian,H7N9 HPAI,"environmental sample, unspecified env. sample",0,0,0,0,0,,0,,
235382,National authorities,36.32,111.67,Asia,China,Shanxi Sheng,Hongdong County,Unknown,27/03/2018,04/04/2018,Confirmed,Influenza - Avian,H7N9 HPAI,"domestic, chicken",,812,699,6374,,,0,,
235381,International reference laboratory,32.6385263388,35.4482363851,Asia,Israel,Northern,Kibbutz Gazit,Exact,02/04/2018,05/04/2018,Confirmed,Foot and mouth disease,O,"domestic, cattle",218,50,0,,,,0,,
235377,OIE,27.44694444,83.41638889,Asia,India,Uttar Pradesh,Hardi Dali,Exact,23/03/2018,06/04/2018,Confirmed,Influenza - Avian,H5N1 HPAI,"wild, crow",,80,80,0,,,0,,
235375,OIE,26.8379,89.6612,Asia,Bhutan,Chhukha,Kharbandi,Unknown,28/03/2018,06/04/2018,Confirmed,Peste des petits ruminants,,"domestic, goats",3,1,0,0,0,,0,,
235342,OIE,33.572,44.2416,Asia,Iraq,Baghdad,"Al Taji, Baghdad",Exact,02/04/2018,05/04/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",5000,5000,4000,1000,,,0,,
235341,OIE,33.6392,44.42168,Asia,Iraq,Diyala,Alghlbia,Exact,28/03/2018,05/04/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",8500,6000,6000,2500,,,0,,
235334,National authorities,42.57284,26.59807,Europe,Bulgaria,Jambol,Zimnitsa,Exact,04/04/2018,04/04/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",6000,2000,2000,4000,,,0,,
235331,National authorities,23.402081,45.23404,Asia,Saudi Arabia,Riyad,Riyad,Centroid Admin1,03/04/2018,04/04/2018,Confirmed,MERS-CoV ,,,,,,,,Female,57,1,
235330,National authorities,18.237637,45.611746,Asia,Saudi Arabia,Najran,Najran,Centroid Admin1,21/03/2018,02/04/2018,Confirmed,MERS-CoV ,,,,,,,,Male,58,1,
235329,National authorities,46.7467,20.3864,Europe,Hungary,Csongrad,Szentes,Unknown,28/03/2017,04/04/2018,Confirmed,Anthrax,,"domestic, goats, domestic, sheep, domestic, swine",600,2,2,0,0,,0,,
235327,OIE,52.306,0.7385,Europe,U.K. of Great Britain and Northern Ireland,England,Suffolk,Exact,28/03/2018,03/04/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,eurasian buzzard (common buzzard) (buteo buteo))",,2,2,,,,0,,
235326,OIE,17.35322,42.80115,Asia,Saudi Arabia,Jizan,Jazan,Centroid Admin1,,04/04/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",,,,,,,0,,
235318,OIE,22.74,120.56,Asia,Taiwan (Province of China),Taiwan Sheng,Yanpu Township,Unknown,,02/04/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, duck",,,,,,,0,,
235317,OIE,23.72,120.194,Asia,Taiwan (Province of China),Taiwan Sheng,Taixi Township,Unknown,,02/04/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, goose",,,,,,,0,,
235316,OIE,23.77,120.53,Asia,Taiwan (Province of China),Taiwan Sheng,Citong Township ,Exact,,02/04/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",,,,,,,0,,
235315,OIE,17.35322,42.80115,Asia,Saudi Arabia,Jizan,Jazan,Centroid Admin1,,03/04/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",,,,,,,0,,
235314,OIE,17.35322,42.80115,Asia,Saudi Arabia,Jizan,Jazan,Centroid Admin1,,03/04/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",,,,,,,0,,
235311,National authorities,21.543489,39.172989,Asia,Saudi Arabia,Makkah,Jeddah,Unknown,22/03/2018,24/03/2018,Confirmed,MERS-CoV ,,,,,,,,Female,41,1,
235310,National authorities,25.31,49.61,Asia,Saudi Arabia,Eastern Province,Al Hofuf,Unknown,21/03/2018,24/03/2018,Confirmed,MERS-CoV ,,,,,,,,Male,44,1,1
235309,National authorities,18.237637,45.611746,Asia,Saudi Arabia,Najran,Najran,Centroid Admin1,16/03/2018,23/03/2018,Confirmed,MERS-CoV ,,,,,,,,Male,64,1,1
235308,National authorities,18.237637,45.611746,Asia,Saudi Arabia,Najran,Najran,Centroid Admin1,12/03/2018,21/03/2018,Confirmed,MERS-CoV ,,,,,,,,Male,67,1,
235307,OIE,37.766444,126.647897,Asia,Republic of Korea,Kyonggi-do,"Siam-ri, Haseong-myeon, Gimpo-si ",Exact,01/04/2018,03/04/2018,Confirmed,Foot and mouth disease,A,"domestic, swine",3000,45,0,3000,,,0,,
235306,OIE,17.35322,42.80115,Asia,Saudi Arabia,Jizan,Jazan,Centroid Admin1,,02/04/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",,,,,,,,,
235305,OIE,17.35322,42.80115,Asia,Saudi Arabia,Jizan,Jazan,Centroid Admin1,,02/04/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",,,,,,,,,
235304,OIE,17.35322,42.80115,Asia,Saudi Arabia,Jizan,Jazan,Centroid Admin1,,02/04/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",,,,,,,,,
235303,National authorities,24.29928,47.63982,Asia,Saudi Arabia,Riyad,Al-Kharj ,Unknown,30/03/2018,01/04/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",507790,231,231,507559,,,0,,
235302,National authorities,24.377268,47.550238,Asia,Saudi Arabia,Riyad,Al-Kharj ,Unknown,30/03/2018,01/04/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",355000,3000,3000,352000,,,0,,
235301,OIE,24.16,47.32,Asia,Saudi Arabia,Riyad,Al-Kharj ,Unknown,,30/03/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",,,,,,,,,
235300,OIE,23.4,45.23,Asia,Saudi Arabia,Riyad,Riyadh,Unknown,,30/03/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",,,,,,,,,
235299,OIE,26.39,49.99,Asia,Saudi Arabia,Eastern Province,Dammam,Unknown,,28/03/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",,,,,,,,,
235298,OIE,24.16,47.32,Asia,Saudi Arabia,Riyad,Al-Kharj ,Unknown,,27/03/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",,,,,,,,,
235297,OIE,24.16,47.32,Asia,Saudi Arabia,Riyad,Al-Kharj ,Unknown,,27/03/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",,,,,,,,,
235296,OIE,1.542833,110.330497,Asia,Malaysia,Sarawak,No. 136,Exact,14/03/2018,30/03/2018,Confirmed,Rabies,,"domestic, dogs",19,1,,,,,,,
235295,OIE,1.272275,110.125787,Asia,Malaysia,Sarawak,No.256,Exact,14/03/2018,30/03/2018,Confirmed,Rabies,,"domestic, dogs",71,1,,,,,,,
235294,OIE,1.393373,110.333276,Asia,Malaysia,Sarawak,Kawasan Institut Pertanian Sarawak,Exact,13/03/2018,30/03/2018,Confirmed,Rabies,,"domestic, dogs",1,1,,,,,,,
235293,OIE,1.324612,110.16408,Asia,Malaysia,Sarawak,Kawasan Jalan SJK Chung Hua Sejijak A,Exact,08/03/2018,30/03/2018,Confirmed,Rabies,,"domestic, dogs",21,1,,,,,,,
235292,OIE,1.517077,110.254733,Asia,Malaysia,Sarawak,No. 269,Exact,05/03/2018,30/03/2018,Confirmed,Rabies,,"domestic, dogs",1,1,,,,,,,
235289,OIE,47.766,-0.323,Europe,France,Pays-de-la-Loire,Precigné ,Exact,22/03/2018,30/03/2018,Confirmed,Influenza - Avian,H5N5 LPAI,"domestic, unspecified bird",13000,,0,13000,,,0,0,0
235288,National authorities,19.19,42.83,Asia,Saudi Arabia,Asir,Ahad Rafidah,Unknown,28/03/2018,01/04/2018,Confirmed,MERS-CoV ,,,,,,,,Male,50,1,
235286,OIE,47.731,-0.323,Europe,France,Pays-de-la-Loire," Notre Dame du Pé ",Exact,22/03/2018,30/03/2018,Confirmed,Influenza - Avian,H5N1 LPAI,"domestic, turkey",8897,,0,8897,,,,,
235285,National authorities,25.31,49.61,Asia,Saudi Arabia,Eastern Province,Hufoff,Unknown,23/03/2018,30/03/2018,Confirmed,MERS-CoV ,,,,,,,,Male,54,1,
235284,National authorities,25.31,49.61,Asia,Saudi Arabia,Eastern Province,Hufoff,Unknown,28/03/2018,30/03/2018,Confirmed,MERS-CoV ,,,,,,,,Male,51,1,
235272,OIE,56.335026,42.125976,Europe,Russian Federation,Vladimirskaya Oblast," Palkino ",Exact,26/02/2018,29/03/2018,Confirmed,African swine fever,,"wild,wild boar (sus scrofa) (suidae))",,1,0,1,,,0,,
235267,FAO officer,44.2128,106.7688,Asia,Mongolia,O'mnogovi,Tsogttsetsii,Exact,28/02/2018,28/02/2018,Confirmed,Foot and mouth disease,O,"domestic, cattle",,21,,21,,,0,,
235266,FAO officer,44.2359,107.0235,Asia,Mongolia,O'mnogovi,Nukhen,Exact,23/01/2018,23/01/2018,Confirmed,Foot and mouth disease,O,"domestic, cattle, domestic, sheep, domestic, goats",,1014,,365,,,0,,
235262,FAO officer,47.3328,110.1314,Asia,Mongolia,Xentii,Tsagaan tolgoit,Exact,22/02/2018,22/02/2018,Confirmed,Foot and mouth disease,O,"domestic, cattle",,11,,11,,,0,,
235260,FAO officer,45.5848,112.5457,Asia,Mongolia,Su'xbaatar,Gun khudag,Unknown,01/02/2018,01/02/2018,Confirmed,Foot and mouth disease,O,"domestic, cattle, domestic, sheep, domestic, goats",,84,,84,,,0,,
235259,FAO officer,45.1318,113.6794,Asia,Mongolia,Su'xbaatar,Naran ,Exact,18/02/2018,18/02/2018,Confirmed,Foot and mouth disease,O,"domestic, cattle",,4,,4,,,0,,
235258,FAO officer,45.4431,115.4121,Asia,Mongolia,Su'xbaatar,Dulaanii khondii,Exact,13/02/2018,13/02/2018,Confirmed,Foot and mouth disease,O,"domestic, cattle",,2,,2,,,0,,
235256,FAO officer,46.5962,108.3584,Asia,Mongolia,Govisu'mber,Sumber ,Exact,09/01/2018,09/01/2018,Confirmed,Foot and mouth disease,O,"domestic, cattle",,233,,233,,,0,,
235250,FAO officer,46.2049,106.2239,Asia,Mongolia,Dundgovi,Tsakhiutt bag,Centroid Admin2,12/02/2018,12/02/2018,Confirmed,Foot and mouth disease,O,"domestic, cattle",,131,,131,,,0,,
235248,FAO officer,46.1211,105.5651,Asia,Mongolia,Dundgovi,Duraal ,Unknown,14/02/2018,14/02/2018,Confirmed,Foot and mouth disease,O,"domestic, cattle",,473,,145,,,0,,
235247,FAO officer,44.1099,109.7015,Asia,Mongolia,Dornogovi,Ergene us,Exact,04/03/2018,04/03/2018,Confirmed,Foot and mouth disease,O,"domestic, cattle, domestic, sheep, domestic, goats",,124,,123,,,0,,
235246,FAO officer,44.2135,109.384,Asia,Mongolia,Dornogovi,"Gurvan suhaitiin buuts,",Exact,14/02/2018,14/02/2018,Confirmed,Foot and mouth disease,O,"domestic, cattle, domestic, sheep, domestic, goats",,44,,40,,,0,,
235245,FAO officer,44.3136,109.2834,Asia,Mongolia,Dornogovi," Khulsan ",Exact,14/02/2018,14/02/2018,Confirmed,Foot and mouth disease,O,"domestic, cattle, domestic, sheep, domestic, goats",,28,,4,,,0,,
235244,FAO officer,43.5423,110.23,Asia,Mongolia,Dornogovi,Khotol shand ,Exact,06/03/2018,06/03/2018,Confirmed,Foot and mouth disease,O,"domestic, cattle, domestic, sheep, domestic, goats",,312,,312,,,0,,
235243,FAO officer,43.4704,109.1355,Asia,Mongolia,Dornogovi,Uher chuluut,Exact,20/02/2018,20/02/2018,Confirmed,Foot and mouth disease,O,"domestic, cattle, domestic, sheep, domestic, goats",,617,,462,,,0,,
235241,FAO officer,49.5018,115.5305,Asia,Mongolia,Dornod,Angirt,Exact,19/02/2018,19/02/2018,Confirmed,Foot and mouth disease,O,"domestic, cattle",,49,,49,,,0,,
235229,OIE,60.308937213,22.141495028,Europe,Finland,Western Finland,Parainen,Exact,20/03/2018,29/03/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,white tailed eagle (haliaeetus albicilla))",,1,0,1,,,0,,
235218,National authorities,48.157452,17.615443,Europe,Slovakia,Trnava,water reservoir Kralova,Centroid Admin2,23/03/2018,28/03/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,black headed gull (chroicocephalus ridibundus))",,1,1,,,,0,,
235214,OIE,-25.6,27.7,Africa,South Africa,North West,HPAI_H5N8_2017_169,Exact,11/03/2018,27/03/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"captive, swan",82,8,8,,,,,,
235213,OIE,-33.4,25.433333,Africa,South Africa,Eastern Cape,HPAI_H5N8_2017_168,Exact,21/02/2018,27/03/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,swift tern (thalasseus bergii))",,2,2,,,,,,
235212,OIE,-34.0,18.7,Africa,South Africa,Western Cape,HPAI_H5N8_2017_167,Exact,19/10/2017,27/03/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"captive,anatidae (unidentified))",2347,86,86,80,,,,,
235211,OIE,-34.2,21.8,Africa,South Africa,Western Cape,HPAI_H5N8_2017_166,Exact,15/02/2018,26/03/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, ostrich",384,23,1,,,,,,
235208,FAO Field Officer,13.3,103.85,Asia,Cambodia,Siem Reap,"Prey Kroch Village, Krobey Real, Siem Reap",Exact,15/03/2018,28/03/2018,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",200,23,23,177,,,0,,
235203,OIE,48.9676,29.3095,Europe,Ukraine,Vinnyts'ka,Dniprovsko-Orilskyi natural park,Unknown,22/03/2018,27/03/2018,Confirmed,African swine fever,,"wild,wild boar (sus scrofa) (suidae))",,1,0,1,0,,0,,
235189,OIE,37.659204,126.591011,Asia,Republic of Korea,Kyonggi-do,"Yulsaeng-ri, Daegot-myeon, Gimpo-si",Exact,26/03/2018,27/03/2018,Confirmed,Foot and mouth disease,A,"domestic, swine",1059,14,1,1058,,,0,,
235177,OIE,51.701111,23.006667,Europe,Poland,Lubeiskie,"Ges, Jablon",Exact,02/03/2018,23/03/2018,Confirmed,African swine fever,,"domestic, swine",640,134,100,540,,,0,,
235176,OIE,48.1169,30.0744,Europe,Ukraine,Odes'ka,Savran ,Unknown,19/03/2018,23/03/2018,Confirmed,African swine fever,,"domestic, swine",1,1,0,1,0,,0,,
235175,OIE,48.0729,30.1337,Europe,Ukraine,Odes'ka,Polianetske,Unknown,19/03/2018,23/03/2018,Confirmed,African swine fever,,"domestic, swine",1,1,0,1,0,,0,,
235174,National authorities,-7.474799,112.452367,Asia,Indonesia,Jawa Timur,GUNUNG GEDANGAN,Exact,23/01/2018,23/03/2018,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,16,,,,,,
235173,National authorities,-7.150904,112.005419,Asia,Indonesia,Jawa Timur,LAYI SIMBATAN,Exact,22/01/2018,23/03/2018,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,210,,,,,,
235172,National authorities,-7.254152,110.075966,Asia,Indonesia,Jawa Tengah,TRAJI,Exact,02/01/2018,23/03/2018,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,1,,,,,,
235171,National authorities,-5.348607,105.067882,Asia,Indonesia,Lampung,TEGALSARI,Exact,31/01/2018,23/03/2018,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,250,,,,,,
235170,National authorities,-5.385652,104.97535,Asia,Indonesia,Lampung,MARGODADI,Exact,31/01/2018,23/03/2018,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,1750,,,,,,
235169,National authorities,-7.819669,110.371085,Asia,Indonesia,Daerah Istimewa Yogyakarta,BRONTOKUSUMAN,Exact,19/12/2017,23/03/2018,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck",,,1,,,,,,
235168,National authorities,-7.914774,112.529751,Asia,Indonesia,Jawa Timur,TLEKUNG,Exact,18/12/2017,23/03/2018,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck",,,44,,,,,,
235167,National authorities,-7.441151,109.449396,Asia,Indonesia,Jawa Tengah,CIPAWON,Exact,09/12/2017,23/03/2018,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,75,,,,,,
235166,National authorities,-7.658506,110.668608,Asia,Indonesia,Jawa Tengah,KUNCEN,Exact,07/12/2017,23/03/2018,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck",,,50,,,,,,
235165,National authorities,-7.305221,109.357114,Asia,Indonesia,Jawa Tengah,LAMBUR,Exact,06/12/2017,23/03/2018,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,16,,,,,,
235164,National authorities,1.047737,114.054169,Asia,Indonesia,Kalimantan Timur,NOHA SILAT,Exact,02/12/2017,23/03/2018,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck",,,4,,,,,,
235155,National authorities,54.7381,11.5408,Europe,Denmark,Storstroem,Maribo,Centroid Locality,16/03/2018,23/03/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,white tailed eagle (haliaeetus albicilla))",,1,1,,,,0,,
235154,National authorities,55.1611,11.7259,Europe,Denmark,Storstroem,Vejloe Skov,Centroid Locality,09/02/2018,23/03/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,white tailed eagle (haliaeetus albicilla))",,1,1,,,,0,,
235153,National authorities,57.0943,8.8397,Europe,Denmark,Viborg,Hjardemål,Exact,14/03/2018,23/03/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,white tailed eagle (haliaeetus albicilla))",,1,1,,,,0,,
